レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010101,2026.6.13,土,函館,1函1,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,10:05,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,モズナナスター,,牝,4,3,5,24,新潟,T,1000,稍,3,8,韋駄天ＳＨ,32.7,先行,4,4,26,福島,T,1200,良,9,8,モルガナＨ,33.3,後方,2,4,12,中山,T,1200,良,2,14,春雷ＳＨ(L),33.0,追込,13,1,11,京都,T,1200,良,11,12,淀短距離(L),33.5,後方,4,12,14,中京,T,1200,稍,1,7,知立Ｓ･3勝,34.0,差し,2
2,,2,,,,,ダノンマッキンリー,,牡,5,6,5,2,東京,T,1400,良,15,9,京王杯スG2,32.7,後方,5,3,29,中京,T,1200,良,7,14,高松宮記G1,33.0,後方,8,2,1,京都,T,1200,良,15,8,シルクロＨG3,33.4,後方,5,12,27,阪神,T,1400,良,7,5,阪神カッG2,33.6,後方,13,9,28,中山,T,1200,良,6,13,スプリンG1,32.8,後方,22
3,,3,,,,,レイピア,,牡,4,11,3,29,中京,T,1200,良,5,8,高松宮記G1,33.4,中団,4,2,28,中山,T,1200,良,2,5,オーシャG3,33.8,差し,4,2,1,京都,T,1200,良,2,6,シルクロＨG3,33.2,差し,9,11,30,京都,T,1200,良,4,6,京阪杯G3,33.6,差し,3,11,9,福島,T,1200,良,1,1,みちのく,34.8,逃げ,11
4,B,4,,,,,カルプスペルシュ,,牝,4,12,3,22,中京,T,1400,良,11,8,愛知杯G3,34.6,先行,7,2,1,京都,T,1200,良,4,2,シルクロＨG3,33.3,先行,8,12,7,中山,T,1200,良,5,2,ラピスラ(L),33.5,中団,15,8,24,札幌,T,1200,良,3,3,キーンラG3,34.6,先行,4,7,26,札幌,T,1200,良,1,1,ＴＶｈＨ･3勝,33.5,先行,2
4,,5,,,,,ジョーメッドヴィン,,牡,5,7,4,26,福島,T,1200,良,3,7,モルガナＨ,33.4,差し,2,4,12,中山,T,1200,良,10,3,春雷ＳＨ(L),33.9,中団,4,3,15,阪神,T,1200,良,9,5,米子城ＳＨ,34.1,先行,4,2,15,小倉,T,1200,稍,1,4,北九州短,34.1,差し,10,12,7,中山,T,1200,良,9,10,ラピスラ(L),34.0,中団,4
5,B,6,,,,,ウイングレイテスト,,牡,9,15,2,28,中山,T,1200,良,7,10,オーシャG3,34.6,先行,6,1,17,中山,T,1200,良,1,7,カーバンＨ,33.5,先行,4,12,20,阪神,T,1200,良,5,7,タンザナＨ,34.0,先行,5,11,16,東京,T,1400,良,12,6,オーロＨ(L),34.7,先行,10,9,7,阪神,T,1200,良,10,11,セントウG2,34.2,中団,5
5,,7,,,,,ピューロマジック,,牝,5,11,3,29,中京,T,1200,良,13,17,高松宮記G1,34.5,先行,4,2,28,中山,T,1200,良,16,9,オーシャG3,36.3,逃げ,17,11,1,ｱﾒﾘｶ,T,1000,良,10,--,ＢＴＳG1,----,不明,5,9,28,中山,T,1200,良,8,5,スプリンG1,33.4,先行,8,8,3,新潟,T,1000,良,1,2,アイビスG3,31.3,差し,17
6,,8,,,,,ポッドベイダー,,牡,4,8,4,19,中山,D,1200,良,4,2,京葉Ｓ(L),36.0,差し,10,2,10,京都,D,1200,良,1,2,大和ＳＨ,35.8,差し,8,12,14,中山,D,1200,稍,7,5,カペラＳG3,36.4,中団,13,9,14,中山,D,1200,稍,1,6,ラジオ日,36.0,先行,5,8,10,中京,T,1200,良,11,17,ＣＢＣ賞ＨG3,33.1,中団,10
6,,9,,,,,クラスペディア,,牡,4,9,4,12,中山,T,1200,良,1,5,春雷ＳＨ(L),33.9,先行,19,11,30,京都,T,1200,良,11,15,京阪杯G3,34.8,先行,8,10,4,京都,T,1200,重,3,3,オパーＨ(L),34.1,先行,8,8,10,中京,T,1200,良,7,15,ＣＢＣ賞ＨG3,33.2,中団,5,7,6,小倉,T,1200,良,17,6,北九州記ＨG3,37.0,逃げ,5
7,B,10,,,,,エーティーマクフィ,,牡,7,11,3,29,中京,T,1200,良,8,5,高松宮記G1,33.5,中団,8,2,1,京都,T,1200,良,8,4,シルクロＨG3,33.5,先行,9,11,30,京都,T,1200,良,1,7,京阪杯G3,33.4,差し,14,8,24,札幌,T,1200,良,7,7,キーンラG3,34.2,中団,8,6,28,函館,T,1200,良,1,12,青函ＳＨ,33.7,差し,9
7,,11,,,,,インビンシブルパパ,,牡,5,11,3,29,中京,T,1200,良,15,9,高松宮記G1,35.4,逃げ,4,2,28,中山,T,1200,良,15,6,オーシャG3,35.5,先行,17,11,1,ｱﾒﾘｶ,T,1000,良,6,--,ＢＴＳG1,----,不明,12,8,10,中京,T,1200,良,1,5,ＣＢＣ賞ＨG3,33.4,逃げ,8,6,14,函館,T,1200,良,4,7,函館スプG3,34.5,逃げ,8
8,,12,,,,,ルシード,,牡,4,6,5,3,京都,T,1200,良,1,1,朱雀Ｓ･3勝,33.3,先行,9,3,1,中山,T,1200,良,2,3,アクアマ･3勝,34.4,先行,3,2,10,京都,T,1200,良,1,1,２勝ｸﾗｽ,34.5,先行,4,1,10,京都,T,1200,良,2,4,鹿ケ谷Ｈ･2勝,33.7,先行,2,12,27,中山,T,1200,良,12,1,ベストウ･2勝,35.0,中団,18
8,B,13,,,,,シュタールヴィント,,牡,6,2,5,31,京都,T,1400,良,7,6,安土城Ｈ(L),32.6,中団,5,4,26,福島,T,1200,良,4,9,モルガナＨ,33.6,差し,15,1,11,京都,T,1200,良,15,6,淀短距離(L),33.5,後方,2,12,27,阪神,T,1400,良,10,10,阪神カッG2,34.3,中団,4,11,29,東京,T,1600,良,15,8,キャピタ(L),34.0,後方,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061302010112,2026.6.13,土,函館,1函1,12,,1勝,ダート,1700,,4,良(暫定),晴(暫定),14,16:30,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,レイサンソク,,牡,3,3,5,24,京都,D,1900,良,12,4,１勝ｸﾗｽ*,39.7,後方,8,3,28,阪神,D,1800,稍,1,2,未勝利,37.5,先行,4,3,1,阪神,D,2000,良,4,1,未勝利,38.4,先行,2,2,14,京都,D,1900,稍,2,1,未勝利,37.9,先行,8,12,21,阪神,D,1800,稍,3,3,未勝利*,38.4,先行,2
2,,2,,,,,ポンピエ,,牡,5,12,3,21,中京,D,1400,良,10,5,１勝ｸﾗｽ,37.9,先行,4,2,21,小倉,D,1700,良,3,5,１勝ｸﾗｽ,39.2,逃げ,3,2,1,京都,D,1400,良,4,1,１勝ｸﾗｽ,37.7,先行,3,1,12,京都,D,1400,良,5,6,１勝ｸﾗｽ,37.1,逃げ,7,11,23,京都,D,1400,良,6,10,１勝ｸﾗｽ,37.4,中団,4
3,,3,,,,,ブリスフル,,牡,5,8,4,19,福島,D,1700,良,4,15,１勝ｸﾗｽ,38.1,差し,連,4,11,中山,D,1800,稍,12,16,１勝ｸﾗｽ,39.2,後方,5,3,7,中山,D,1800,重,8,14,１勝ｸﾗｽ,39.8,中団,連,2,28,中山,D,1800,重,13,14,１勝ｸﾗｽ,41.3,後方,10,12,20,中京,D,1800,稍,8,16,１勝ｸﾗｽ,38.1,中団,2
4,B,4,,,,,スマートブル,,牡,4,4,5,16,東京,D,1600,良,13,13,１勝ｸﾗｽ,37.1,後方,2,5,3,東京,D,1600,稍,10,9,１勝ｸﾗｽ,36.8,中団,11,2,15,小倉,D,2400,稍,15,9,１勝ｸﾗｽ,53.9,後方,2,1,31,小倉,D,1700,良,9,8,１勝ｸﾗｽ,38.0,後方,10,11,24,福島,D,1700,良,14,5,１勝ｸﾗｽ・若,39.8,後方,16
5,,5,,,,,ロードアルディート,,牡,4,9,4,12,阪神,D,1800,稍,5,2,１勝ｸﾗｽ,37.2,中団,3,3,22,中京,D,1800,良,5,2,１勝ｸﾗｽ,36.1,後方,4,2,22,阪神,D,1800,良,2,1,１勝ｸﾗｽ,38.4,差し,3,2,1,京都,D,1800,良,4,4,１勝ｸﾗｽ,35.5,追込,9,12,1,大井,D,1800,良,1,2,オリオ,----,先行,3
5,B,6,,,,,ロミオ,,牡,3,15,2,28,小倉,D,1700,重,9,4,１勝ｸﾗｽ*,38.8,先行,4,1,31,東京,D,1600,良,7,11,１勝ｸﾗｽ*,37.0,後方,7,12,14,中山,D,1800,稍,11,4,１勝ｸﾗｽ*,39.9,先行,4,11,15,福島,D,1700,良,1,3,未勝利*,37.1,先行,7,9,27,中山,T,1600,良,14,6,未勝利*,36.7,先行,2
6,B,7,,,,,ホウオウバローロ,,牡,5,7,4,26,京都,D,1800,良,8,6,１勝ｸﾗｽ,39.1,先行,2,4,11,福島,D,1700,良,4,1,１勝ｸﾗｽ・若,38.7,差し,7,2,22,小倉,D,1700,良,2,3,１勝ｸﾗｽ,38.8,差し,3,1,31,小倉,D,1700,良,5,1,１勝ｸﾗｽ,38.3,中団,連,1,24,小倉,D,1700,良,5,2,１勝ｸﾗｽ,38.8,先行,23
6,B,8,,,,,ディースプレマシー,,牡,4,9,4,11,中山,D,1800,稍,10,9,１勝ｸﾗｽ,38.4,後方,2,3,29,中山,D,1800,稍,7,5,１勝ｸﾗｽ,39.5,中団,3,3,7,中山,D,1800,重,2,10,１勝ｸﾗｽ,38.8,先行,3,2,14,東京,D,2100,良,10,10,１勝ｸﾗｽ,37.6,中団,4,1,18,中山,D,1800,良,5,5,１勝ｸﾗｽ,38.9,中団,2
7,B,9,,,,,ハヤブサオヒメサマ,,牝,4,7,4,25,福島,D,1700,良,6,13,１勝ｸﾗｽ,38.1,先行,6,3,15,中京,D,1400,良,9,10,１勝ｸﾗｽ・牝,37.0,中団,9,1,12,京都,D,1400,良,14,8,１勝ｸﾗｽ,37.4,後方,3,12,20,中京,D,1400,稍,3,7,１勝ｸﾗｽ・牝,37.6,先行,2,12,7,中京,D,1400,良,11,8,１勝ｸﾗｽ・牝,38.7,逃げ,19
7,,10,,,,,ペトリコール,,牝,3,8,4,18,阪神,D,1800,良,8,4,１勝ｸﾗｽ・牝*,39.5,先行,2,4,4,阪神,D,1800,稍,1,1,未勝利・牝,37.0,先行,12,1,11,京都,D,1800,良,2,1,新馬・牝,40.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,メイショウソラリス,,牡,3,10,4,4,阪神,T,1600,稍,10,13,チャーチG3,35.0,先行,4,3,8,中山,T,2000,良,10,8,弥生賞G2,37.1,逃げ,14,11,29,京都,T,2000,良,11,7,京都２歳G3,37.7,先行,5,10,26,京都,T,2000,稍,1,4,未勝利*,35.7,逃げ,3,10,4,京都,T,2000,重,5,2,新馬,35.2,先行,初
8,,12,,,,,シュヴァルノワール,,牡,4,8,4,18,中山,D,2400,良,7,10,１勝ｸﾗｽ,40.6,先行,9,2,15,高知,D,1600,重,1,1,Ｃ２－,----,先行,5,1,9,浦和,D,2000,良,1,1,初春特,----,逃げ,4,12,12,船橋,D,1600,良,2,1,師走賞,----,先行,6,11,3,船橋,D,1500,稍,1,2,感動の,----,先行,9
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061305030301,2026.6.13,土,東京,3東3,1,,未勝利,ダート,1600,,2,不(暫定),曇(暫定),16,09:55,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,レディソフィア,,牝,3,2,5,31,東京,D,1600,良,4,7,未勝利・牝,39.0,逃げ,3,5,10,東京,D,1600,良,5,14,未勝利・牝,38.8,逃げ,7,3,22,中京,D,1400,良,12,15,未勝利,38.9,後方,8,1,25,中山,D,1800,良,16,12,新馬,45.4,後方,初,,,,,,,,,,,,
1,,2,,,,,ゼフィリア,,牝,3,3,5,23,東京,D,1600,重,5,12,未勝利・牝,37.4,中団,7,4,5,中山,D,1800,不,10,10,未勝利・牝,40.8,後方,8,2,10,東京,D,1600,稍,6,9,未勝利・牝,38.5,後方,10,11,30,東京,D,1600,良,10,7,新馬,38.6,後方,初,,,,,,,,,,,,
2,,3,,,,,ジーティーフクフク,,牝,3,9,4,11,中山,D,1800,重,12,8,未勝利・牝,42.5,中団,2,3,29,中山,D,1800,稍,7,8,未勝利・牝,41.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,ドナソラーレ,,牝,3,8,4,18,福島,D,1700,良,8,14,未勝利,38.4,中団,7,3,4,川崎,D,1400,不,3,7,アクア,----,先行,10,12,21,中山,D,1800,不,9,14,未勝利*,39.1,後方,6,11,9,東京,T,1600,良,13,13,未勝利・牝*,34.5,後方,10,8,30,新潟,T,1400,良,11,8,新馬,35.8,中団,初
3,,5,,,,,ストーリーオブラブ,,牝,3,8,4,19,中山,D,1800,良,6,4,未勝利・牝,38.7,中団,2,4,4,中山,D,1800,稍,4,11,未勝利,38.8,逃げ,2,3,21,中山,D,1800,良,6,12,未勝利,40.0,先行,18,11,16,東京,D,1600,良,13,15,新馬,37.4,後方,初,,,,,,,,,,,,
3,,6,,,,,レヴェンドール,,牝,3,7,4,23,浦和,D,1400,稍,止,4,ツイン,----,,3,4,2,船橋,D,1600,不,消,--,ナイス,----,,10,1,25,中山,D,1800,良,6,8,未勝利・牝,42.2,先行,連,1,18,中山,D,1800,良,6,5,未勝利・牝,42.0,中団,15,10,5,東京,T,1400,良,8,5,未勝利*,34.5,中団,10
4,,7,,,,,アルティソナンテ,,牝,3,8,4,19,福島,D,1700,良,7,11,未勝利・牝,39.6,後方,17,12,20,中山,D,1800,良,12,9,未勝利・牝*,41.6,中団,8,10,26,新潟,D,1800,良,2,6,未勝利・牝*,39.4,差し,8,8,31,新潟,T,1800,良,7,6,新馬,36.2,中団,初,,,,,,,,,,,,
4,B,8,,,,,タマモチョコチップ,,牝,3,6,5,2,東京,D,1400,重,6,4,未勝利・牝,37.6,後方,10,2,21,東京,D,1400,良,6,13,未勝利・牝,36.7,後方,17,10,25,東京,D,1600,稍,12,10,新馬,37.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,ルージュアリスタ,,牝,3,19,2,1,東京,D,2100,良,4,3,未勝利,40.6,差し,8,12,6,中山,D,1800,良,5,1,未勝利・牝*,40.4,中団,4,11,8,福島,D,1700,良,4,2,未勝利・牝*,39.1,差し,12,8,17,新潟,T,1800,良,6,6,新馬,34.6,中団,初,,,,,,,,,,,,
5,,10,,,,,ブリサマリーナ,,牝,3,3,5,24,東京,T,1800,良,7,3,未勝利,35.3,先行,11,3,7,中山,T,2200,稍,16,7,未勝利,38.2,中団,4,2,10,東京,T,2400,良,10,7,未勝利,36.5,逃げ,3,1,17,中山,T,2000,良,10,12,未勝利,35.4,中団,14,10,12,東京,T,2000,良,7,2,未勝利*,35.5,先行,4
6,,11,,,,,ジューンミレニアム,,牝,3,7,4,26,福島,D,1150,良,14,13,未勝利・牝,38.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,オウケンサクラコ,,牝,3,4,5,17,東京,D,1600,良,7,8,１勝ｸﾗｽ・牝*,37.4,後方,3,4,25,福島,T,2000,良,12,15,未勝利・牝,36.0,後方,9,2,21,東京,T,2400,良,12,14,未勝利,35.5,後方,2,2,7,東京,T,1800,良,12,15,新馬,35.0,後方,初,,,,,,,,,,,,
7,,13,,,,,ルージュボニート,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,アイリーノリチャン,,牝,3,8,4,18,中山,D,1200,良,10,10,未勝利・牝,38.1,中団,連,4,11,福島,T,1200,良,12,7,未勝利,34.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ホウオウロレンシア,,牝,3,3,5,23,東京,D,1600,重,3,7,未勝利・牝,37.3,差し,3,5,2,東京,D,1400,重,5,10,未勝利・牝,37.9,中団,2,4,18,中山,T,1600,良,16,9,未勝利,36.9,中団,4,3,21,中京,T,2000,良,14,13,未勝利・牝,36.6,先行,16,11,30,東京,T,1800,良,6,7,新馬,34.9,逃げ,初
8,,16,,,,,トランセンコ,,牝,3,4,5,17,新潟,D,1800,良,6,7,未勝利・牝,39.5,中団,4,4,19,中山,D,1800,良,4,7,未勝利・牝,38.6,先行,2,4,4,中山,D,1800,稍,9,12,未勝利,39.0,後方,2,3,21,中山,D,1800,良,7,10,未勝利,39.1,中団,2,3,8,中山,D,1800,稍,8,16,未勝利・牝,41.5,後方,17
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061305030302,2026.6.13,土,東京,3東3,2,,未勝利,芝,2400,C,4,稍(暫定),曇(暫定),18,10:25,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,キコリータ,,牝,3,3,5,24,新潟,T,2000,稍,5,7,未勝利,36.0,中団,3,5,3,新潟,T,2000,稍,4,3,未勝利・牝,35.4,追込,11,2,14,東京,T,1800,良,8,10,未勝利・牝,33.6,後方,9,12,14,中山,T,1600,稍,7,9,新馬,35.7,中団,初,,,,,,,,,,,,
1,,2,,,,,オービタルピリオド,,牡,3,9,4,11,福島,T,2000,良,10,3,未勝利,35.6,後方,14,1,4,中山,T,2000,良,7,2,新馬,34.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ゴールドエンバー,,牡,3,2,5,30,東京,T,2400,良,2,11,未勝利,34.4,差し,4,5,2,新潟,T,2200,稍,8,13,未勝利,36.2,後方,11,2,15,東京,D,2100,良,9,11,未勝利,39.9,中団,2,2,1,東京,D,2100,良,6,5,未勝利,40.2,後方,3,1,11,中山,T,2200,良,7,13,未勝利,36.1,中団,12
2,B,4,,,,,イベリスアマラ,,牡,3,12,3,22,中山,T,2000,良,6,13,未勝利,36.0,中団,8,1,24,中山,D,1800,良,13,12,未勝利,40.9,後方,11,11,9,東京,D,1600,稍,11,9,新馬,38.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,スカイドリーマー,,牝,3,19,2,1,東京,T,1800,良,6,7,未勝利,34.6,中団,16,10,13,東京,T,1600,良,9,2,新馬・牝,34.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,ヴァルカンテソーロ,,牡,3,3,5,23,東京,T,2000,良,3,5,未勝利,33.4,差し,8,3,29,中山,T,2200,良,4,7,未勝利,36.0,ﾏｸﾘ,2,3,15,中山,T,2000,良,3,6,未勝利,34.9,差し,10,1,5,中山,T,1600,良,7,10,新馬,35.4,中団,初,,,,,,,,,,,,
4,,7,,,,,コンフィグシス,,牝,3,4,5,16,東京,T,2000,良,6,7,未勝利・牝,33.9,中団,3,4,25,福島,T,2000,良,6,7,未勝利,35.7,後方,7,3,7,中山,T,2000,稍,7,10,未勝利・牝,36.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,フレキシブル,,牝,3,4,5,17,東京,T,2400,良,5,5,未勝利,34.7,中団,3,4,25,東京,T,1800,良,8,7,未勝利・牝,34.5,後方,8,2,28,中山,D,1200,重,8,5,未勝利,36.3,後方,7,1,12,中山,D,1200,良,7,1,新馬,37.3,後方,初,,,,,,,,,,,,
5,,9,,,,,タイキヴィグルーズ,,牡,3,28,11,30,東京,T,2000,良,9,12,未勝利*,35.0,後方,2,11,15,福島,T,2000,良,15,11,新馬,37.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,テンムス,,牝,3,8,4,18,中山,T,1600,良,11,10,未勝利,35.8,先行,7,3,1,中山,T,1600,良,9,12,未勝利,35.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,クイーンズレイン,,牝,3,13,3,14,中京,T,2000,良,10,7,未勝利,35.2,後方,4,2,14,東京,T,1800,良,7,4,未勝利・牝,33.7,後方,13,11,15,東京,T,1600,良,6,5,新馬・牝,33.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,B,12,,,,,ウインターブレス,,牡,3,4,5,17,新潟,T,2000,良,4,2,未勝利・若,36.5,差し,7,3,29,中山,T,2200,良,9,2,未勝利,37.6,先行,3,3,7,中山,T,2200,稍,2,3,未勝利,36.1,先行,8,1,12,中山,T,2000,良,3,9,未勝利,35.9,差し,3,12,20,中京,T,2000,稍,5,6,未勝利*,35.3,中団,6
7,B,13,,,,,レフィノス,,牡,3,7,4,26,東京,T,2400,良,7,8,未勝利,34.6,中団,9,2,22,東京,D,2100,良,10,8,未勝利,38.7,後方,2,2,10,東京,T,2400,良,15,13,未勝利,35.3,後方,9,12,6,中山,T,2000,良,17,7,新馬,36.4,後方,初,,,,,,,,,,,,
7,,14,,,,,アニゴザントス,,牝,3,4,5,16,東京,T,2000,良,9,9,未勝利・牝,33.7,後方,5,4,11,中山,T,2000,良,6,9,未勝利・牝,36.1,中団,5,3,7,中山,T,2200,稍,6,12,未勝利,36.7,中団,7,1,17,中山,T,2000,良,15,13,未勝利,36.2,後方,9,11,15,東京,T,1800,良,5,6,新馬,33.9,中団,初
7,,15,,,,,シェリーシュシュ,,牝,3,4,5,16,東京,T,2000,良,7,4,未勝利・牝,34.0,中団,12,2,21,東京,T,2400,良,8,5,未勝利,35.3,中団,3,1,31,東京,T,1800,良,4,8,新馬,33.4,追込,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,カルダモン,,牝,3,8,4,18,福島,T,2000,良,5,1,未勝利・牝,36.0,先行,13,1,17,中山,T,2000,良,4,3,未勝利,35.4,差し,10,11,8,東京,T,2000,良,5,2,未勝利*,33.7,中団,11,8,23,新潟,T,1600,良,2,1,新馬,32.9,追込,初,,,,,,,,,,,,
8,,17,,,,,ゾネブルーム,,牡,3,3,5,23,新潟,T,2400,稍,3,3,未勝利,35.3,差し,17,1,24,中山,T,2200,良,3,10,未勝利,35.6,差し,13,10,25,東京,D,1600,稍,8,7,新馬,36.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,18,,,,,レッドリアライズ,,牡,3,4,5,17,東京,T,2400,良,7,6,未勝利,34.8,中団,5,4,12,中山,T,2200,良,9,5,未勝利,35.0,後方,3,3,21,中山,T,2200,良,5,7,未勝利,36.1,後方,8,1,24,中山,T,2200,良,11,16,未勝利,36.3,中団,7,12,6,中山,T,2000,良,9,6,新馬,34.9,中団,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061305030303,2026.6.13,土,東京,3東3,3,,未勝利,ダート,1400,,2,不(暫定),曇(暫定),16,10:55,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,アイスアンドスノー,,牡,3,9,4,12,中山,D,1800,稍,7,7,未勝利,40.6,先行,13,1,12,中山,T,2000,良,8,6,未勝利,37.2,先行,2,12,27,中山,T,2000,良,3,11,未勝利*,36.8,先行,23,7,19,福島,T,1800,良,10,8,新馬,37.7,後方,初,,,,,,,,,,,,
1,,2,,,,,ヤマトスイフト,,牝,3,10,4,5,中山,D,1200,不,12,12,未勝利,37.0,後方,9,1,31,東京,D,1400,良,11,9,新馬,38.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ルナーファントム,,牡,3,9,4,12,福島,T,1200,良,2,1,未勝利,35.0,差し,3,3,21,中京,T,1400,良,4,11,未勝利,35.0,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,ナムラコハル,,牝,3,17,2,14,東京,D,1400,良,9,12,新馬,38.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,フォルナカリア,,牡,3,8,4,21,浦和,D,1400,良,2,1,ツイン,----,先行,11,1,31,東京,D,1600,良,5,4,未勝利,38.0,先行,19,9,20,中山,T,1600,良,7,2,新馬,34.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
