レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010501,2026.6.27,土,函館,1函5,1,,未勝利,芝,1200,A,2,稍(暫定),雨(暫定),16,09:50,,馬齢,３歳
3,B,4,,,,,ステークホルダー,,牡,6,11,4,12,中山,T,1200,良,11,10,春雷ＳＨ(L),33.4,後方,4,3,15,阪神,T,1200,良,8,15,米子城ＳＨ,33.5,中団,35,7,12,福島,T,1200,良,12,7,安達太良,36.0,中団,4,6,14,函館,T,1200,良,15,13,函館スプG3,33.2,後方,9,4,13,中山,T,1200,稍,12,2,春雷ＳＨ(L),34.4,中団,6
4,,5,,,,,ティニア,,牡,6,6,5,16,京都,T,1200,良,7,9,鞍馬Ｓ,32.6,中団,17,1,17,中山,T,1200,良,13,9,カーバンＨ,33.1,後方,6,12,7,中山,T,1200,良,7,5,ラピスラ(L),33.4,後方,13,9,7,阪神,T,1200,良,8,15,セントウG2,33.2,後方,8,7,12,福島,T,1200,良,5,2,安達太良,34.4,中団,2
4,B,6,,,,,クファシル,,牡,6,9,4,26,福島,T,1200,良,8,12,モルガナＨ,34.0,中団,10,2,15,小倉,T,1200,稍,10,13,北九州短,34.5,中団,14,11,9,福島,T,1200,良,6,9,みちのく,35.1,先行,11,8,24,札幌,T,1200,良,12,12,キーンラG3,34.4,後方,2,8,10,札幌,T,1200,良,4,9,ＵＨＢ賞,34.1,先行,6
5,,7,,,,,マイネルレノン,,牡,7,6,5,16,京都,T,1200,良,4,16,鞍馬Ｓ,33.5,先行,3,4,26,福島,T,1200,良,7,10,モルガナＨ,33.6,中団,10,2,15,小倉,T,1200,稍,5,16,北九州短,34.7,先行,5,1,11,京都,T,1200,良,14,13,淀短距離(L),34.6,中団,5,12,7,中山,T,1200,良,11,14,ラピスラ(L),34.4,先行,23
5,,8,,,,,サウザンサニー,,牡,6,11,4,12,中山,T,1200,良,15,12,春雷ＳＨ(L),33.4,後方,8,2,15,小倉,T,1200,稍,12,8,北九州短,34.3,中団,22,9,14,中山,D,1200,稍,12,13,ラジオ日,36.9,中団,5,8,10,札幌,T,1200,良,3,12,ＵＨＢ賞,33.9,差し,17,4,13,中山,T,1200,稍,8,7,春雷ＳＨ(L),34.0,後方,6
6,,9,,,,,モリノドリーム,,牝,7,6,5,16,京都,T,1200,良,8,13,鞍馬Ｓ,32.9,中団,8,3,22,中京,T,1400,良,15,17,愛知杯G3,33.7,後方,9,1,17,中山,T,1200,良,4,11,カーバンＨ,33.2,差し,21,8,24,札幌,T,1200,良,9,5,キーンラG3,34.1,後方,8,6,28,函館,T,1200,良,5,2,青函ＳＨ,34.7,先行,2
6,,10,,,,,ナムラローズマリー,,牝,5,9,4,26,福島,T,1200,良,11,2,モルガナＨ,33.8,中団,5,3,21,阪神,T,1200,良,1,11,淀屋橋Ｈ･3勝,33.2,差し,5,2,14,小倉,T,1200,良,10,6,下関Ｓ･3勝,34.5,後方,2,1,31,小倉,T,1200,良,7,6,巌流島Ｈ･3勝,33.1,後方,12,11,8,福島,T,1200,良,5,10,キビタＨ･3勝,33.9,後方,8
7,,11,,,,,ナムラクララ,,牝,4,6,5,17,京都,D,1400,良,12,5,栗東ＳＨ(L),38.3,中団,8,3,22,中京,T,1400,良,8,6,愛知杯G3,34.2,先行,5,2,15,小倉,T,1200,稍,6,1,北九州短,34.5,中団,11,11,30,京都,T,1200,良,13,2,京阪杯G3,34.3,中団,8,10,4,京都,T,1200,重,2,1,オパーＨ(L),33.8,先行,6
7,,12,,,,,アメリカンステージ,,牡,4,5,5,24,新潟,T,1000,稍,2,1,韋駄天ＳＨ,32.8,先行,8,3,28,ｱﾗ首,D,1200,良,12,--,ＤＧＳG1,----,不明,6,2,14,ｻｳｼﾞ,D,1200,良,4,--,ダスプG2,----,不明,4,1,18,中山,D,1200,良,11,1,ジャニュ,38.2,先行,11,11,1,ｱﾒﾘｶ,D,1200,良,4,--,ＢＣＳG1,----,不明,4
8,,13,,,,,ロードフォアエース,,牡,5,11,4,12,中山,T,1200,良,12,2,春雷ＳＨ(L),34.2,先行,10,2,1,京都,T,1200,良,9,1,シルクロＨG3,33.9,先行,8,12,7,中山,T,1200,良,1,3,ラピスラ(L),33.2,先行,12,9,14,中山,D,1200,稍,4,1,ラジオ日,36.3,差し,10,7,6,小倉,T,1200,良,9,2,北九州記ＨG3,35.7,先行,12
8,,14,,,,,ルージュラナキラ,,牝,4,17,2,28,中山,T,1200,良,8,12,オーシャG3,34.3,中団,6,1,17,中山,T,1200,良,5,1,カーバンＨ,34.0,先行,6,12,7,中山,T,1200,良,3,1,ラピスラ(L),33.7,差し,13,9,7,中山,T,1200,良,1,2,セプテＨ･3勝,33.5,差し,9,7,6,函館,T,1200,稍,1,3,立待岬特･2勝,34.2,差し,12
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062702010512,2026.6.27,土,函館,1函5,12,,1勝,ダート,1700,,4,稍(暫定),雨(暫定),14,16:05,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,マーベリックシチー,,牡,5,連,6,20,函館,D,1700,良,4,7,１勝ｸﾗｽ,38.1,差し,9,4,19,福島,D,1700,良,5,3,１勝ｸﾗｽ,37.7,中団,8,2,22,小倉,D,1700,良,3,5,１勝ｸﾗｽ,39.3,先行,3,1,31,小倉,D,1700,良,3,14,１勝ｸﾗｽ,37.6,差し,10,11,22,福島,D,1700,良,8,11,１勝ｸﾗｽ,39.6,中団,11
2,,2,,,,,テイエムゴッホ,,牡,3,15,3,14,中京,D,1800,良,13,1,１勝ｸﾗｽ*,40.1,後方,2,2,28,小倉,D,1700,重,2,3,１勝ｸﾗｽ*,37.0,逃げ,2,2,15,京都,D,1900,良,3,7,１勝ｸﾗｽ*,37.8,逃げ,15,11,2,京都,D,1800,稍,1,2,未勝利*,38.6,逃げ,3,10,12,京都,D,1800,良,4,13,新馬,39.0,逃げ,初
3,,3,,,,,ビナハイバン,,牡,3,連,6,21,函館,D,1700,良,1,9,未勝利,38.4,差し,5,5,16,京都,D,1800,良,8,6,未勝利,38.0,後方,2,5,2,京都,D,1800,重,4,9,未勝利,37.0,追込,9,2,28,阪神,D,1800,良,9,13,未勝利,38.8,後方,3,2,8,小倉,D,1700,良,13,15,未勝利,42.5,中団,8
4,,4,,,,,ストロングボーイ,,牡,3,2,6,14,函館,D,1700,良,1,3,未勝利,37.8,差し,4,5,16,新潟,D,1800,良,3,1,未勝利,38.4,差し,3,4,25,福島,D,1700,良,3,6,未勝利,37.8,差し,4,3,28,阪神,D,1800,稍,2,2,未勝利,39.9,先行,3,3,8,阪神,D,1800,良,5,4,未勝利,38.4,中団,8
5,,5,,,,,グレイスフルマーチ,,牡,4,2,6,14,函館,D,1700,良,2,6,１勝ｸﾗｽ,38.0,差し,9,4,12,福島,D,1700,良,12,6,１勝ｸﾗｽ,39.7,中団,7,2,22,小倉,D,1700,良,12,4,１勝ｸﾗｽ,40.2,中団,2,2,7,小倉,D,1700,良,3,7,１勝ｸﾗｽ,37.1,差し,2,1,24,小倉,D,1700,良,7,8,１勝ｸﾗｽ,38.9,先行,10
6,,6,,,,,アイファーシャドー,,牡,4,4,5,30,東京,D,1600,良,8,9,１勝ｸﾗｽ,37.3,後方,5,4,26,東京,D,1600,稍,6,13,１勝ｸﾗｽ,36.3,後方,7,3,9,船橋,D,1500,良,1,1,馬い！,----,先行,4,2,9,船橋,D,1500,良,1,3,サラ系,----,先行,3,1,20,船橋,D,1600,良,5,5,成田山,----,中団,6
7,,7,,,,,パシーヴ,,牡,4,2,6,14,函館,D,1700,良,5,4,１勝ｸﾗｽ,37.9,後方,2,5,31,東京,D,1400,良,8,9,１勝ｸﾗｽ,37.3,先行,8,4,5,中山,D,1200,重,6,4,１勝ｸﾗｽ,36.6,中団,3,3,14,中山,D,1200,良,3,2,１勝ｸﾗｽ,36.7,差し,8,1,17,中山,D,1200,良,6,5,１勝ｸﾗｽ,37.2,中団,3
7,,8,,,,,ベイビールビオ,,牡,7,2,6,14,函館,D,1700,良,4,10,１勝ｸﾗｽ,37.7,追込,11,3,29,中山,D,1800,稍,12,13,１勝ｸﾗｽ,40.1,後方,19,11,16,東京,D,1600,良,7,13,１勝ｸﾗｽ,36.0,後方,3,10,25,新潟,D,1800,良,10,13,１勝ｸﾗｽ,38.7,中団,25,5,4,新潟,D,1800,稍,7,8,１勝ｸﾗｽ・若,40.2,中団,2
8,,9,,,,,フロウアンドライム,,牡,4,2,6,14,函館,T,1200,良,6,2,１勝ｸﾗｽ,34.1,先行,9,4,12,福島,T,1200,良,4,3,１勝ｸﾗｽ,33.9,差し,4,3,15,中京,T,1200,良,4,11,１勝ｸﾗｽ,33.8,差し,16,11,24,東京,T,1600,良,16,7,１勝ｸﾗｽ,36.3,先行,12,8,30,新潟,T,1400,良,8,2,新発田城･1勝,34.5,後方,11
8,,10,,,,,メイショウソラリス,,牡,3,2,6,13,函館,D,1700,稍,7,1,１勝ｸﾗｽ,40.3,逃げ,10,4,4,阪神,T,1600,稍,10,13,チャーチG3,35.0,先行,4,3,8,中山,T,2000,良,10,8,弥生賞G2,37.1,逃げ,14,11,29,京都,T,2000,良,11,7,京都２歳G3,37.7,先行,5,10,26,京都,T,2000,稍,1,4,未勝利*,35.7,逃げ,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062703020102,2026.6.27,土,福島,2福1,2,,未勝利,ダート,1700,,4,稍(暫定),曇(暫定),15,10:40,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ルプルミエラムール,,牝,3,6,5,17,東京,D,1600,良,11,14,未勝利・牝,40.2,先行,11,2,28,中山,D,1200,重,15,10,未勝利・牝,39.4,後方,12,12,7,中山,T,1200,良,14,4,新馬,36.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,リマーカブル,,牡,3,10,4,18,中山,D,1800,良,11,11,未勝利,41.6,後方,3,3,28,中京,D,1400,稍,15,13,未勝利,39.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,B,3,,,,,アオイミズホ,,牡,3,3,6,6,東京,D,1600,良,5,1,未勝利,37.3,後方,3,5,16,東京,D,1600,良,2,2,未勝利,37.3,逃げ,4,4,19,中山,D,1800,良,3,4,未勝利,41.1,先行,4,3,21,中山,D,1800,良,3,2,未勝利,40.1,先行,4,2,21,東京,D,1600,良,9,5,未勝利,38.5,後方,2
3,,4,,,,,コパノミラノ,,牡,3,9,4,25,東京,D,1400,稍,5,10,未勝利,37.0,中団,3,4,4,中山,D,1800,稍,7,8,未勝利,39.2,中団,3,3,14,中山,D,1800,良,3,11,未勝利,39.5,差し,2,3,1,中山,D,1800,稍,8,15,未勝利,39.4,後方,8,1,4,中山,D,1800,稍,9,11,未勝利,43.1,中団,4
3,,5,,,,,カンフーヒーロー,,牡,3,3,6,7,東京,D,1600,良,15,16,未勝利,38.1,後方,3,5,17,新潟,D,1800,良,6,9,未勝利,38.7,中団,3,4,26,福島,D,1700,良,14,14,未勝利・若,40.3,後方,2,4,11,中山,D,1800,重,7,13,未勝利,40.1,後方,連,4,5,中山,D,1800,不,9,10,未勝利,41.2,中団,3
4,,6,,,,,タイセイジェンマ,,セ,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,アーティキュレート,,牡,3,9,4,25,東京,D,2100,稍,9,5,未勝利,40.8,ﾏｸﾘ,8,2,28,中山,D,1800,重,4,4,未勝利,40.5,差し,9,12,28,中山,T,2000,良,14,11,新馬,36.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,スクイーズアウト,,牡,3,27,12,20,中山,T,1800,良,6,11,未勝利*,35.2,先行,8,10,26,東京,T,1800,稍,7,11,新馬,34.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,フロムドーン,,牡,3,10,4,18,福島,D,1700,良,6,13,未勝利,38.0,中団,29,9,28,中山,T,2000,良,11,15,未勝利*,35.2,後方,3,9,7,中山,T,1800,良,11,10,新馬,35.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,,,,,マーゴットライズ,,牡,3,6,5,16,東京,D,1600,良,12,8,未勝利,38.7,後方,3,4,26,東京,T,1800,良,14,7,未勝利,34.5,後方,16,1,5,中山,T,2000,良,17,7,未勝利,36.7,後方,13,10,4,東京,T,1800,良,8,3,新馬,34.2,中団,初,,,,,,,,,,,,
6,,11,,,,,ナツミカンチャン,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,,,,,キタノタイキ,,牡,3,8,5,3,東京,T,1800,良,15,15,未勝利,35.9,後方,3,4,12,福島,T,1800,良,14,16,未勝利,36.1,中団,14,1,5,中山,T,1600,良,12,15,新馬,36.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,リゼクールグレー,,牡,3,12,4,5,中山,D,1200,不,13,7,未勝利,37.4,後方,3,3,15,中山,D,1200,良,6,12,未勝利,37.7,後方,12,12,21,中山,D,1200,重,10,8,新馬,37.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,,,,,テンオンスゴールド,,牡,3,3,6,6,東京,D,1600,良,2,6,未勝利,37.8,先行,29,11,15,福島,D,1700,良,4,8,未勝利*,38.5,先行,13,8,16,新潟,T,1800,良,13,10,未勝利*,37.9,先行,2,8,3,新潟,T,1600,良,11,10,新馬,34.7,後方,初,,,,,,,,,,,,
8,,15,,,,,スターツトゥデイ,,牡,3,8,5,3,東京,D,1600,稍,5,5,未勝利,37.4,中団,15,1,17,中山,D,1800,良,7,1,新馬,40.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062703020103,2026.6.27,土,福島,2福1,3,,1勝,ダート,1700,,4,稍(暫定),曇(暫定),15,11:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,コウユーニポポニコ,,牝,3,4,5,30,東京,D,1400,良,1,4,未勝利,36.9,先行,4,5,2,東京,D,1400,重,3,8,未勝利・牝,37.9,差し,6,3,21,中京,D,1200,良,13,9,未勝利・牝,39.1,中団,8,1,24,京都,D,1200,良,5,7,未勝利,37.2,先行,4,12,28,中山,D,1200,良,9,4,未勝利*,39.4,中団,3
2,,2,,,,,ラフレードピエル,,牡,3,4,5,30,東京,D,1600,良,6,11,１勝ｸﾗｽ*,38.0,後方,15,2,15,東京,D,1600,良,10,11,１勝ｸﾗｽ*,37.2,後方,3,1,24,中山,D,1800,良,6,13,１勝ｸﾗｽ*,39.3,中団,2,1,10,中山,D,1800,良,8,9,黒竹賞･1勝*,39.8,後方,16,9,20,中山,D,1800,重,1,3,未勝利*,39.9,先行,3
2,,3,,,,,ジェネラスキング,,牡,3,13,3,29,中山,D,1800,稍,1,1,未勝利,40.0,先行,2,3,14,中山,D,1800,良,4,2,未勝利,38.9,差し,8,1,18,中山,D,1800,良,2,4,未勝利,38.6,差し,3,12,28,中山,D,1800,良,2,10,新馬,39.4,先行,初,,,,,,,,,,,,
3,,4,,,,,タイセツナヒ,,牡,3,8,5,2,新潟,D,1800,重,11,14,わらび賞･1勝,39.8,後方,3,4,12,中山,D,1800,良,5,11,１勝ｸﾗｽ*,39.1,中団,11,1,24,中山,D,1800,良,8,11,１勝ｸﾗｽ*,39.0,中団,4,12,28,中山,D,1800,良,1,2,未勝利*,39.4,先行,2,12,13,中山,D,1800,良,3,6,未勝利*,38.5,追込,12
3,,5,,,,,ナリノシャーウッド,,牡,3,14,3,21,中山,T,1600,良,13,9,１勝ｸﾗｽ*,37.4,後方,14,12,14,中山,D,1800,稍,15,11,１勝ｸﾗｽ*,40.5,逃げ,12,9,21,中山,D,1800,稍,1,7,新馬,38.6,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,サムシングニュー,,牡,3,5,5,23,東京,D,1600,重,9,13,１勝ｸﾗｽ*,36.4,中団,3,5,2,新潟,D,1800,重,8,15,わらび賞･1勝,39.5,中団,11,2,15,小倉,D,1700,稍,1,6,未勝利,37.9,先行,4,1,17,中山,D,1800,良,2,5,未勝利,40.3,先行,16,9,28,中山,T,2000,良,8,10,未勝利*,34.5,中団,3
4,B,7,,,,,ブルーユンチェリー,,牝,4,7,5,9,新潟,D,1800,稍,7,10,１勝ｸﾗｽ・牝,40.7,中団,8,3,15,中山,D,1800,良,14,14,１勝ｸﾗｽ,40.6,後方,2,3,1,小倉,D,1700,稍,7,14,１勝ｸﾗｽ・牝,38.5,後方,連,2,21,小倉,D,1700,良,14,14,１勝ｸﾗｽ,40.3,中団,15,11,12,名古,D,1500,稍,1,2,Ｃ８組,----,先行,連
5,,8,,,,,ガムラスタン,,牡,3,8,5,2,新潟,D,1800,重,12,8,わらび賞･1勝,40.1,後方,9,3,1,中山,D,1800,稍,2,7,１勝ｸﾗｽ*,38.1,追込,6,1,17,中山,D,1800,良,1,6,新馬,39.1,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,プロスペクトパーク,,牡,4,11,4,11,福島,D,1700,良,3,2,１勝ｸﾗｽ・若,38.7,先行,3,3,21,中京,D,1400,良,14,9,１勝ｸﾗｽ,37.8,先行,10,1,10,中山,D,1800,良,6,2,１勝ｸﾗｽ,39.5,逃げ,3,12,21,中京,D,1800,稍,5,6,１勝ｸﾗｽ,38.8,中団,2,12,7,中山,D,1800,良,6,3,１勝ｸﾗｽ,38.6,先行,10
6,,10,,,,,ショウナンパトス,,牡,3,10,4,19,中山,D,1800,良,3,4,１勝ｸﾗｽ*,39.1,先行,9,2,15,東京,D,1600,良,6,1,１勝ｸﾗｽ*,36.6,後方,3,1,24,中山,D,1800,良,4,4,１勝ｸﾗｽ*,38.9,差し,7,12,6,中山,D,1800,良,1,3,未勝利*,38.7,逃げ,3,11,15,東京,T,1600,良,3,2,未勝利*,34.5,逃げ,6
6,,11,,,,,キタノブレイク,,牡,4,4,5,30,東京,D,1600,良,10,11,１勝ｸﾗｽ,39.4,先行,3,5,9,新潟,D,1800,稍,9,9,１勝ｸﾗｽ,41.6,後方,3,4,18,福島,D,1700,良,10,13,１勝ｸﾗｽ,39.5,中団,44,6,15,東京,D,2100,重,9,12,１勝ｸﾗｽ,36.4,後方,4,5,18,新潟,D,1800,良,1,5,未勝利,40.3,先行,3
7,B,12,,,,,ラルフテソーロ,,牡,4,4,5,30,東京,D,1600,良,5,6,１勝ｸﾗｽ,38.7,逃げ,41,8,17,札幌,D,1700,稍,9,6,１勝ｸﾗｽ,39.9,中団,2,8,2,札幌,D,1700,良,1,1,未勝利,37.5,逃げ,35,11,30,中山,D,1800,稍,2,5,未勝利*,38.5,先行,2,11,16,東京,D,1600,良,3,4,未勝利*,38.1,差し,4
7,,13,,,,,クラウンフリード,,牡,4,10,4,19,佐賀,D,1400,不,2,2,ＫＹＵ,----,先行,2,4,6,佐賀,D,1400,重,4,2,Ｃ１－,----,先行,3,3,15,佐賀,D,1400,良,1,3,イベリ,----,先行,2,3,1,佐賀,D,1400,重,2,5,きりん,----,逃げ,2,2,14,佐賀,D,1300,稍,2,2,Ｃ２－,----,逃げ,4
8,,14,,,,,コパノエイダン,,牡,3,5,5,24,東京,D,1600,稍,1,6,未勝利,37.3,差し,10,3,14,中山,D,1800,良,5,4,未勝利,40.3,中団,4,2,15,東京,D,2100,良,5,2,未勝利,39.3,中団,3,1,24,中山,D,1800,良,2,4,未勝利,40.5,ﾏｸﾘ,2,1,10,中山,D,1800,良,3,5,未勝利,39.2,差し,14
8,B,15,,,,,パータリプトラ,,セ,3,3,6,7,東京,D,1400,良,10,4,１勝ｸﾗｽ,37.9,中団,2,5,24,東京,D,1400,稍,5,10,１勝ｸﾗｽ*,36.3,後方,3,5,3,東京,D,1400,稍,14,12,１勝ｸﾗｽ*,37.0,後方,12,2,7,京都,D,1400,良,12,6,１勝ｸﾗｽ*,40.5,先行,4,1,11,京都,D,1400,良,3,9,１勝ｸﾗｽ*,38.1,逃げ,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062703020105,2026.6.27,土,福島,2福1,5,,新馬,芝,1200,A,2,稍(暫定),曇(暫定),16,12:30,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エバーメテオ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,エニシングゴース,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,アンムート,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,アイデアルカット,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,スウィット,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,エーアイクワイ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,シャインフォード,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,ブラックナザレ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ショウナンハーヴェ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,モーモーゼロ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,セイウントレジャ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062703020106,2026.6.27,土,福島,2福1,6,,新馬,ダート,1150,,2,稍(暫定),曇(暫定),16,13:00,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,レオライジング,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,エランヴィータ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ラヴァブルロマン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,パレスラン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,エコロメジャー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,オルッス,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,7,,,,,セイウンガジュマル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,ソラティオ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,ムーンベリル,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
