レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011106010401,2026.1.11,日,中山,1中4,1,,未勝利,ダート,1200,,2,良,曇,16,10:05,,馬齢,３歳
3,,5,クラウンシエンタ,牡,5,504,+ 2,+ 2,5,12.5,>,115,3,57,,*,三浦皇成,(美),水野貴広,パイロ,フジキセキ,ナスルーラ系,ロイヤルチャージャー系,12,7,5中2,5,市川ＳＨ･3勝,ダ,1800,良,,丹内,56.0,,1,2.5,1,-0.2,1,9,9,7,3,37.55,37.2,1,(ウィステリアリヴァ)
3,,6,ミスティックロア,牡,6,546,+14,+14,9,16.4, ,134,1,57,,*,佐々木大,(栗),矢作芳人,Arrogate,Tiznow,トゥルビヨン系,マンノウォー系,10,12,5京3,4,大阪スポ,ダ,1800,良,,坂井,57.0,,1,2.3,2,0.0,1,9,9,10,11,37.25,36.5,1,デリカダ
4,,7,ヴァルツァーシャル,牡,7,512,+ 2,+ 2,6,14.0, ,109,6,60,,,菅原明良,(美),高木登,マクフィ,エンパイアメーカー,,ネイティヴダンサー系,12,14,5中4,4,師走ＳＨ(L),ダ,1800,稍,,菅原,58.0,,4,8.4,2,1.0,11,13,13,12,9,37.65,37.4,2,ブライアンセンス
4,,8,ポッドロゴ,牡,5,478,  0,0,4,8.7, ,109,6,58,,,長岡禎仁,(栗),西園正都,ロゴタイプ,キングカメハメハ,,ネイティヴダンサー系,12,14,5中4,4,師走ＳＨ(L),ダ,1800,稍,,長岡,57.0,,7,16.5,3,1.1,4,10,9,9,9,37.55,37.7,4,ブライアンセンス
5,B,9,バスタードサフラン,牝,5,474,- 7,- 7,11,20.4,>,107,8,55,,,酒井学,(栗),渡辺薫彦,マジェスティックウォリアー,ゴールドアリュール,,ロイヤルチャージャー系,10,7,大井,3,ＬプレG2,ダ,1800,良,,酒井,55.0,,4,,3,0.1,,3,2,1,1,,----,,ビヨンドザヴァレー
5,B,10,ハギノサステナブル,牡,6,480,+ 4,+ 4,2,4.3, ,119,2,57,,*,横山武史,(栗),高野友和,サトノダイヤモンド,タートルボウル,,ニアークティック系,11,22,4京5,9,シトリン,ダ,1900,良,B,北村,57.0,,9,51.3,2,0.0,4,16,16,16,15,37.43,35.8,1,ムルソー
6,,11,フタイテンロック,牡,7,510,+20,+20,14,181.2, , 94,15,57,,,丸田恭介,(美),佐藤吉勝,トーセンジョーダン,ダンスインザダーク,,ロイヤルチャージャー系,10,19,4東7,4,ブラジＨ(L),ダ,2100,良,,丸田,55.0,,11,57.0,4,0.5,9,7,6,7,6,37.44,37.1,6,アピーリングルック
6,,12,レガーロデルシエロ,牡,5,518,+ 2,+ 2,10,18.3, ,114,4,57,,*,戸崎圭太,(美),栗田徹,ロードカナロア,マンハッタンカフェ,,ロイヤルチャージャー系,11,1,4東A,14,ペルセウＨ,ダ,1600,重,,レー,56.0,,3,7.3,6,1.7,3,,,8,9,34.74,36.7,9,ジェイパームス
7,,13,ハビレ,牡,5,520,+12,+12,3,6.1, ,111,5,57,,*,ルメール,(美),武井亮,ヘニーヒューズ,ブラックタイド,,ロイヤルチャージャー系,10,12,3京4,3,太秦Ｓ,ダ,1800,良,,池添,57.0,,4,8.7,4,0.5,2,9,9,8,8,37.55,35.8,2,ハピ
7,,14,テーオーグランビル,牡,6,502,- 2,- 2,1,3.8,>,107,8,57,,*,横山和生,(栗),上村洋行,Lea,Tapit,,ナスルーラ系,11,1,3京A,10,ハロウィ･3勝,ダ,1800,重,,岩田,58.0,,4,5.3,1,-0.8,5,1,1,1,1,37.25,34.9,1,(クラウンシエンタ)
8,B,15,リチュアル,セ,7,512,- 2,- 2,8,14.3, ,100,11,57,,*,荻野極,(栗),田中克典,キングカメハメハ,"Rockport Harbor",ネイティヴダンサー系,ネイティヴダンサー系,10,19,4東7,7,ブラジＨ(L),ダ,2100,良,B,内田,56.0,,6,10.2,7,0.8,8,5,5,5,2,37.28,37.8,7,アピーリングルック
8,,16,ダノンザボルケーノ,牡,5,480,  0,0,12,82.3, , 99,13,57,,,菊沢一樹,(美),菊沢隆徳,キタサンブラック,アイルハヴアナザー,,ネイティヴダンサー系,11,16,3福4,6,福島民友(L),ダ,1700,良,,菊沢,57.0,,9,16.0,7,0.6,9,13,14,14,13,37.31,37.5,3,ポッドロゴ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011106010411,2026.1.11,日,中山,1中4,11,フェアリーＳ,Ｇ３,芝,1600,C,3,良,晴,16,15:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,レオアジャイル,牝,3,468,- 4,- 4,11,36.0,>, 89,15,55,,,横山典弘,(美),杉浦宏昭,ダノンスマッシュ,ステイゴールド,,ロイヤルチャージャー系,12,13,5中3,5,黒松賞･1勝*,芝,1200,良,,横山,55.0,,2,5.5,5,0.6,1,,,12,10,35.40,33.4,1,マーブルパレス
1,,2,ピエドゥラパン,牝,3,462,  0,0,1,3.0,>,117,2,55,,,荻野極,(美),千葉直人,エピファネイア,ロードカナロア,,,11,23,5東5,6,未勝利*,芝,1600,良,,荻野,55.0,,1,3.1,1,-0.4,1,,,4,6,36.06,33.8,1,(バルボアパーク)
2,,3,トワニ,牝,3,416,  0,0,7,17.4, ,105,9,55,,,菅原明良,(美),蛯名正義,リオンディーズ,ウォーエンブレム,,ネイティヴダンサー系,11,8,5東1,6,京王杯２G2,芝,1400,良,,菅原,55.0,,12,67.4,3,0.5,8,,,14,14,36.30,33.0,1,ダイヤモンドノット
2,,4,ビッグカレンルーフ,牝,3,440,  0,0,10,30.8, ,109,6,55,,*,松岡正海,(美),堀内岳志,アメリカンペイトリオット,フジキセキ,,ロイヤルチャージャー系,10,30,門別,4,エーデG3,ダ,1200,稍,,石川,55.0,,6,,4,0.9,,,,8,6,,----,,リュウノフライト
3,,5,エゴンウレア,牝,3,430,+ 4,+ 4,16,157.7,>,105,9,55,,,大野拓弥,(美),小手川準,ミスチヴィアスアレックス,ステイゴールド,,ロイヤルチャージャー系,10,26,4東9,初,新馬,芝,1400,稍,,大野,55.0,,5,12.6,1,-0.0,11,,,6,8,36.83,34.2,3,(ジュニートワン)
3,,6,トラスコンガーデン,牝,3,450,+ 8,+ 8,15,146.6,>, 73,16,55,,,吉田豊,(美),竹内正洋,ダノンスマッシュ,Bernardini,,ナスルーラ系,10,19,4東7,3,１勝ｸﾗｽ*,芝,1400,良,,吉田,55.0,,6,22.8,7,0.5,3,,,2,2,36.98,33.9,6,サンアントワーヌ
4,,7,ノーザンタイタン,牝,3,446,+ 6,+ 6,4,11.0,>,104,11,55,,*,田辺裕信,(美),中舘英二,モーリス,ディープインパクト,,ロイヤルチャージャー系,10,13,4東5,初,新馬・牝,芝,1600,良,,横山,55.0,,3,6.0,1,-0.0,3,,,2,2,35.70,34.7,8,(ピエドゥラパン)
4,,8,リュクスパトロール,牝,3,418,- 2,- 2,14,76.5,>, 92,14,55,,*,佐々木大,(美),加藤士津,ビーチパトロール,ジャングルポケット,,ナスルーラ系,12,20,5中5,初,新馬・牝,芝,1800,良,,西村,55.0,,9,72.4,1,-0.0,4,1,1,1,1,37.45,35.0,5,(アイアンパイク)
5,,9,サンアントワーヌ,牝,3,464,+ 2,+ 2,3,5.7,>,111,3,55,,,戸崎圭太,(美),鹿戸雄一,ドレフォン,ハービンジャー,,ニアークティック系,10,19,4東7,8,１勝ｸﾗｽ*,芝,1400,良,,戸崎,55.0,,1,1.6,1,-0.2,1,,,8,8,37.50,32.7,1,(レッドスティンガー)
5,,10,モルニケ,牝,3,460,+ 4,+ 4,13,58.5,>,110,4,55,,*,丹内祐次,(美),金成貴史,インディチャンプ,"Rock of Gibraltar",,ニアークティック系,11,1,4東A,3,未勝利*,芝,1400,稍,,戸崎,55.0,,1,1.7,1,-0.3,1,,,5,6,37.43,33.6,1,(シンデレラカラー)
6,,11,ハーディジェナー,牝,3,414,-14,-14,12,38.3,>,106,8,55,,,上里直汰,(美),西田雄一,シルバーステート,"Compton Place",,トゥルビヨン系,11,8,3福1,9,未勝利*,芝,1800,良,,上里,52.0,▲,2,4.4,1,-0.2,8,6,6,8,5,36.00,35.6,1,(テルケンレンスキー)
6,,12,ギリーズボール,牝,3,424,- 4,- 4,2,4.2,>,110,4,55,,,ルメール,(美),手塚貴久,エピファネイア,フジキセキ,,ロイヤルチャージャー系,9,27,4中8,初,新馬,芝,1600,良,,ルメ,55.0,,1,1.6,1,-0.1,4,,10,9,9,37.08,34.0,1,(リラ)
7,,13,ヴィスコンテッサ,牝,3,446,+ 6,+ 6,9,30.3,>,102,13,55,,*,石川裕紀,(栗),松永幹夫,シルバーステート,オルフェーヴル,,,11,22,4京5,12,未勝利*,芝,1800,良,,Ｃ．,55.0,,4,11.7,1,-0.0,2,,,11,4,36.20,34.5,2,(ストームゲイル)
7,,14,ヴァリスマリネリス,牝,3,422,- 4,- 4,6,14.2,>,103,12,55,,,横山武史,(美),中舘英二,アドマイヤマーズ,Dubawi,,ネイティヴダンサー系,10,26,4東9,初,新馬,芝,1800,稍,,横山,55.0,,2,3.4,1,-0.1,3,,5,4,3,37.70,34.2,6,(ミナヅキ)
8,,15,ブラックチャリス,牝,3,462,+10,+10,5,11.0, ,118,1,55,,*,津村明秀,(栗),武幸四郎,キタサンブラック,トゥザワールド,,,11,1,3京A,15,ファンタG3,芝,1400,良,,浜中,55.0,,2,4.3,4,0.1,2,,,5,4,35.40,33.8,6,フェスティバルヒル
8,,16,マカレイ,牝,3,486,- 4,- 4,8,21.4,>,109,6,55,,*,三浦皇成,(美),上原博之,キズナ,キングカメハメハ,,ネイティヴダンサー系,11,9,5東2,8,未勝利・牝*,芝,1600,良,,プー,55.0,,1,2.3,1,-0.1,6,,,6,7,36.66,33.8,2,(リアライズリバティ)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011106010412,2026.1.11,日,中山,1中4,12,,2勝,ダート,1200,,2,良,晴,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ドントゥザムーン,牡,4,468,- 2,- 2,5,7.3, ,117,3,58,,*,三浦皇成,(美),高木登,カレンブラックヒル,フリオーソ,,ロイヤルチャージャー系,12,20,5中5,3,２勝ｸﾗｽ,ダ,1200,良,,菅原,57.0,,2,3.5,4,0.4,1,,,3,3,34.40,36.4,4,ロサンゼルス
1,,2,アスタールフナ,牝,4,448,- 2,- 2,3,5.6, ,123,1,54,△,,柴田裕一,(栗),中竹和也,ジョーカプチーノ,"More Than Ready",ロイヤルチャージャー系,ロイヤルチャージャー系,11,2,3京B,3,２勝ｸﾗｽ,ダ,1200,稍,,柴田,53.0,△,1,2.4,3,0.3,1,,,6,7,35.90,35.6,4,ゲッティヴィラ
2,B,3,サンディブロンド,牝,5,486,- 2,- 2,15,143.5, ,106,9,56,,,荻野極,(美),鈴木慎太,リオンディーズ,アドマイヤベガ,,ロイヤルチャージャー系,10,18,4新1,9,妙高特別･2勝,ダ,1200,良,B,荻野,56.0,,8,41.4,6,1.1,10,,,4,3,34.30,38.0,8,ファムエレガンテ
2,B,4,メラーキ,牡,9,498,+10,+10,16,279.6, , 86,16,58,,,松岡正海,(美),稲垣幸雄,ハーツクライ,キャプテンスティーヴ,ロイヤルチャージャー系,その他のエクリプス系,10,4,4東1,15,２勝ｸﾗｽ,ダ,1400,良,,松岡,58.0,,16,272.0,13,1.2,16,,,12,14,36.83,36.9,11,ピックアップライン
3,,5,チャロ,牡,4,492,+ 8,+ 8,4,6.5,>,111,7,58,,,菅原明良,(美),和田正一,ヘニーヒューズ,キングカメハメハ,,ネイティヴダンサー系,9,21,4中7,8,１勝ｸﾗｽ,ダ,1200,良,,菅原,56.0,,1,1.7,1,-0.2,3,,,2,2,33.70,37.0,2,(ビーコング)
3,,6,エチャケナ,牝,5,452,- 2,- 2,11,65.4, , 98,13,56,,*,伊藤工真,(美),金成貴史,ドレフォン,フジキセキ,,ロイヤルチャージャー系,11,16,5東4,4,２勝ｸﾗｽ,ダ,1400,良,,北村,56.0,,10,27.1,8,1.1,4,,,8,7,36.53,36.6,7,メイショウハチロー
4,,7,メモリーグラス,牡,6,494,+ 4,+ 4,10,30.8, ,115,4,55,▲,,佐藤翔馬,(美),松永康利,イスラボニータ,ナカヤマフェスタ,,ロイヤルチャージャー系,12,20,5名5,2,ヤングジ･2勝,ダ,1400,稍,,佐藤,58.0,,10,41.5,2,0.0,12,,,6,6,36.23,37.0,3,トルーマンテソーロ
4,,8,サンダーアリュール,牝,5,460,+ 2,+ 2,13,133.7, , 95,15,54,◇,*,今村聖奈,(美),菊川正達,サンダースノー,ゴールドアリュール,,ロイヤルチャージャー系,11,1,4東A,2,２勝ｸﾗｽ,ダ,1400,重,,遠藤,53.0,▲,10,53.5,13,1.8,8,,,1,1,35.33,37.8,14,ゲキザル
5,,9,ラストシャリナ,牡,4,500,+ 8,+ 8,12,85.4, ,104,10,58,,,石川裕紀,(美),矢嶋大樹,アルアイン,Vicar,,ニアークティック系,12,13,5中3,5,２勝ｸﾗｽ,ダ,1200,良,,石川,57.0,,8,35.3,5,0.8,5,,,3,5,34.60,37.4,7,シュヴァルボヌール
5,,10,ヤマメキング,牡,4,500,+ 8,+ 8,7,22.4, ,115,4,58,,*,佐々木大,(美),田島俊明,ドレフォン,マンハッタンカフェ,,ロイヤルチャージャー系,9,20,4中6,8,２勝ｸﾗｽ,ダ,1200,重,,戸崎,56.0,,2,3.8,6,1.4,2,,,4,4,34.70,37.2,13,エコロエイト
6,,11,ハードセルツァー,牡,4,492,+16,+16,2,4.0,>,110,8,58,,*,ルメール,(美),堀宣行,イスラボニータ,キングカメハメハ,,ネイティヴダンサー系,4,13,3中6,4,１勝ｸﾗｽ*,ダ,1200,良,,大野,57.0,,1,2.8,1,-0.0,1,,,2,2,34.00,37.2,5,(ワンダラー)
6,,12,スプランドゥール,牡,5,472,- 6,- 6,8,26.4,>,112,6,55,▲,,石神深道,(美),和田雄二,シルバーステート,サクラバクシンオー,,ナスルーラ系,12,21,5名6,2,１勝ｸﾗｽ,ダ,1200,稍,,石神,55.0,▲,1,3.4,1,-0.2,4,,,6,6,36.20,36.3,2,(アフトクラーティラ)
7,,13,モリノレッドスター,牝,5,488,  0,0,6,12.7, ,101,12,56,,,横山武史,(美),鈴木伸尋,デクラレーションオブウォー,ファスリエフ,,ニアークティック系,11,16,5東4,7,２勝ｸﾗｽ,ダ,1400,良,,横山,56.0,,5,10.8,16,7.4,7,,,2,1,35.63,44.1,16,メイショウハチロー
7,,14,スノーサイレンス,牝,4,464,- 2,- 2,1,3.8, ,119,2,56,,*,西村淳也,(栗),小栗実,サンダースノー,コマンズ,,ニアークティック系,12,20,5中5,9,２勝ｸﾗｽ,ダ,1200,良,,戸崎,55.0,,3,4.5,2,0.3,5,,,2,2,34.30,36.4,4,ロサンゼルス
8,,15,ロードトレゾール,牡,5,542,+ 4,+ 4,14,136.6, , 98,13,58,,*,横山琉人,(栗),清水久詞,ロードカナロア,"Sea The Stars",,ニアークティック系,11,2,3京B,7,２勝ｸﾗｽ,ダ,1200,稍,,和田,58.0,,13,152.4,12,1.5,15,,,3,4,35.50,37.2,14,ゲッティヴィラ
8,,16,メイショウドライブ,牝,4,446,- 2,- 2,9,30.0,>,102,11,56,,*,丹内祐次,(栗),鈴木孝志,フォーウィールドライブ,アイルハヴアナザー,,ネイティヴダンサー系,12,20,5阪5,9,１勝ｸﾗｽ,ダ,1200,良,,松山,55.0,,4,6.1,1,-0.2,5,,,1,1,35.00,36.7,7,(イマージョン)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011108010401,2026.1.11,日,京都,1京4,1,,未勝利,ダート,1800,,4,良,晴,16,09:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マリノエステーラ,牝,3,440,  0,0,16,254.1, , 86,16,52,▲,*,橋木太希,(栗),中竹和也,コントレイル,"First Samurai",,ニアークティック系,12,21,5阪6,13,未勝利・牝*,芝,1800,稍,,池添,55.0,,16,419.4,16,1.8,16,,,15,17,36.90,35.5,9,エイズルブルーム
1,,2,ギレイ,牡,3,494,- 6,- 6,10,86.9, , 94,14,57,,*,吉村誠之,(栗),清水久詞,ブリックスアンドモルタル,ダンスインザダーク,,ロイヤルチャージャー系,12,21,5阪6,初,新馬,芝,1800,重,,岩田,56.0,,9,24.2,10,2.0,2,,,6,5,37.45,35.7,11,トリニティ
2,,3,キタノシャカール,牡,3,444,+ 2,+ 2,2,4.0, ,119,2,57,,,池添謙一,(栗),吉田直弘,ニューイヤーズデイ,ハードスパン,,,12,13,5名3,4,未勝利*,ダ,1800,良,,池添,56.0,,3,4.9,2,0.3,3,3,3,4,3,39.10,37.5,2,インシオン
2,,4,キボウホー,牡,3,450,+ 2,+ 2,12,107.5, , 97,11,57,,*,岩田康誠,(栗),松永幹夫,Zarak,Siyouni,,ニアークティック系,12,14,5阪4,3,未勝利*,ダ,1800,稍,,武豊,56.0,,6,20.1,7,2.7,4,8,9,8,8,38.00,40.3,7,サンライズケヴィン
3,,5,フロムザムーン,牡,3,470,+ 4,+ 4,14,207.3, , 97,11,57,,,小崎綾也,(栗),畑端省吾,ルヴァンスレーヴ,マンハッタンカフェ,,ロイヤルチャージャー系,12,21,5名6,5,未勝利*,ダ,1800,稍,,小崎,56.0,,12,83.6,7,2.1,12,16,16,16,16,39.40,38.5,1,マッドゲイル
3,,6,ワンダフルデイズ,牡,3,506,+ 8,+ 8,1,3.2, ,120,1,57,,*,ハマーハ,(栗),高橋義忠,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,12,21,5阪6,3,未勝利*,ダ,1800,稍,,Ｃ．,56.0,,1,1.9,4,0.1,2,6,7,7,4,38.50,38.2,1,ケイアイアマゾン
4,,7,ミスターエメラルド,牡,3,514,- 4,- 4,4,6.4, ,108,4,57,,*,鮫島克駿,(栗),中村直也,ドレフォン,クロフネ,,ニアークティック系,12,20,5阪5,初,新馬,ダ,1800,良,,田口,56.0,,8,39.2,3,0.5,3,10,11,5,3,39.00,37.4,2,メイショウコマチ
4,,8,メイショウソウテン,牡,3,562,+ 2,+ 2,7,17.1, ,105,7,57,,,和田竜二,(栗),鈴木孝志,ブリックスアンドモルタル,マンハッタンカフェ,,ロイヤルチャージャー系,11,1,3京A,3,未勝利*,芝,1800,稍,,和田,56.0,,4,15.8,5,1.1,2,,,1,1,37.60,35.3,5,フォルナックス
5,,9,ニテンイチリュウ,牡,3,488,+ 8,+ 8,15,217.6, , 90,15,57,,,田口貫太,(栗),高橋康之,ディープブリランテ,ローエングリン,ロイヤルチャージャー系,ニアークティック系,12,13,5阪3,初,新馬,芝,1800,良,,田口,56.0,,6,57.9,7,2.4,4,,,1,5,37.80,35.7,7,ダノンハドソン
5,,10,メイショウゴウケツ,牡,3,502,+ 4,+ 4,13,121.8, , 97,11,57,,,太宰啓介,(栗),石橋守,リオンディーズ,フレンチデピュティ,,ニアークティック系,12,21,5阪6,2,未勝利*,ダ,1800,稍,,太宰,56.0,,10,134.3,6,0.8,7,2,2,2,2,38.20,39.5,9,ケイアイアマゾン
6,,11,メンデレーエフ,牡,3,484,+ 4,+ 4,3,5.4, ,108,4,57,,*,岩田望来,(栗),野中賢二,ディスクリートキャット,パイロ,,ナスルーラ系,10,12,3京4,初,新馬,ダ,1800,良,,富田,56.0,,7,21.1,3,0.6,12,13,12,11,9,38.75,37.6,1,タマモフリージア
6,,12,ミニュイ,牡,3,492,+ 4,+ 4,11,106.2, ,105,7,54,▲,*,田山旺佑,(栗),秋山真一,ドレフォン,ハーツクライ,,ロイヤルチャージャー系,12,14,5名4,初,新馬,ダ,1800,稍,,黛弘,56.0,,5,17.8,6,3.0,7,11,10,10,10,39.55,39.6,5,ウルフ
7,,13,サンセバ,牡,3,480,+ 4,+ 4,8,19.2, ,110,3,57,,,武豊,(栗),吉岡辰弥,Justify,Kingman,,,12,20,5阪5,初,新馬,ダ,1800,良,,武豊,56.0,,3,4.1,5,1.4,8,10,10,11,10,39.40,37.5,4,メイショウコマチ
7,,14,アンコールアゲイン,牡,3,484,- 2,- 2,5,9.3, ,108,4,57,,,松山弘平,(栗),今野貞一,ナダル,"Scat Daddy",,ニアークティック系,11,16,4京4,初,新馬,ダ,1800,良,,松山,56.0,,4,7.6,4,0.7,4,2,2,1,2,38.35,38.4,6,メルカントゥール
8,,15,ロンバルドシチー,牡,3,450,- 4,- 4,9,66.9, ,105,7,57,,*,高杉吏麒,(栗),西園翔太,ルヴァンスレーヴ,ルーラーシップ,,ネイティヴダンサー系,12,21,5名6,15,未勝利*,ダ,1800,稍,,丸山,56.0,,6,21.4,6,1.7,8,6,8,6,5,38.45,40.0,7,マッドゲイル
8,,16,マシン,牡,3,470,+ 2,+ 2,6,14.0, ,103,10,57,,,団野大成,(栗),石坂公一,クリソベリル,クロフネ,,ニアークティック系,10,12,3京4,2,未勝利*,ダ,1800,良,,団野,56.0,,4,4.8,3,0.7,1,3,3,3,3,38.20,38.1,3,サイン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011108010402,2026.1.11,日,京都,1京4,2,,新馬,ダート,1800,,4,良,晴,16,10:20,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ホワイトラバーズ,牝,3,490,,,12,53.4, ,  0,,55,,,古川吉洋,(栗),大根田裕,ディーマジェスティ,クロフネ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,リビングラヴ,牝,3,500,,,7,37.4, ,  0,,55,,,岩田康誠,(栗),牧田和弥,ロンドンタウン,ダイワメジャー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,メイショウアカリ,牝,3,520,,,4,9.0, ,  0,,55,,,太宰啓介,(栗),松下武士,ホッコータルマエ,マンハッタンカフェ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,ダリアフレイバー,牝,3,402,,,6,22.4, ,  0,,55,,,松若風馬,(栗),河嶋宏樹,ルヴァンスレーヴ,スウェプトオーヴァーボード,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,ハイラブエナン,牝,3,474,,,15,197.6, ,  0,,52,▲,,和田陽希,(栗),谷潔,ウォータービルド,アンライバルド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,トモジャカトゥーラ,牝,3,468,,,11,47.4, ,  0,,55,,,国分優作,(栗),大根田裕,クリソベリル,エンパイアメーカー,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,アンウェイバリング,牝,3,404,,,14,84.1, ,  0,,52,▲,,田山旺佑,(栗),羽月友彦,カリフォルニアクローム,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,アティラン,牝,3,466,,,16,203.2, ,  0,,55,,,川又賢治,(栗),寺島良,ヴァンゴッホ,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ヴァイヴァーイ,牝,3,460,,,13,59.0, ,  0,,55,,,小崎綾也,(栗),小崎憲,マジェスティックウォリアー,"Indian Charlie",,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ハッピーラブソング,牝,3,460,,,9,40.8, ,  0,,55,,,高杉吏麒,(栗),牧浦充徳,バンドワゴン,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,ルージュエテルナ,牝,3,490,,,3,6.6, ,  0,,55,,,岩田望来,(栗),友道康夫,エピファネイア,Tiznow,,マンノウォー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,ヴェスタールカ,牝,3,480,,,2,6.1, ,  0,,55,,,鮫島克駿,(栗),高野友和,"Wootton Bassett","War Front",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,ペガサスウィンド,牝,3,504,,,10,45.2, ,  0,,55,,,吉村誠之,(栗),宮地貴稔,マインドユアビスケッツ,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,ペトリコール,牝,3,488,,,1,1.9, ,  0,,55,,,北村友一,(栗),上村洋行,Justify,"American Pharoah",,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,アリュウ,牝,3,436,,,8,38.8, ,  0,,53,△,,鷲頭虎太,(栗),井上智史,アドマイヤマーズ,ワイルドラッシュ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,ジャミールアイン,牝,3,452,,,5,11.1, ,  0,,51,★,,河原田菜,(栗),藤原英昭,ドレフォン,"Essence of Dubai",,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011108010403,2026.1.11,日,京都,1京4,3,,未勝利,ダート,1400,,2,良,曇,16,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
