レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010506010201,2026.1.5,月,中山,1中2,1,,未勝利,ダート,1200,,2,稍,晴,16,10:05,,馬齢,３歳
7,,12,アンビバレント,牡,6,484,+ 6,+ 6,2,4.4,>,106,4,56,,,石川裕紀,(栗),藤野健太,ディスクリートキャット,アドマイヤマックス,,ロイヤルチャージャー系,12,27,5中7,4,ベストウ･2勝,芝,1200,良,,石川,58.0,,7,18.0,1,-0.7,12,,,5,5,33.90,33.9,1,(スムースベルベット)
8,,13,ウインアイオライト,牝,6,478,  0,0,6,15.6, ,105,5,53,,,丹内祐次,(美),矢嶋大樹,スクリーンヒーロー,マイネルラヴ,ロイヤルチャージャー系,ネイティヴダンサー系,11,23,5東5,4,秋色ＳＨ･3勝,芝,1600,良,,丹内,53.0,,12,80.8,7,0.5,17,,,4,4,34.80,34.4,11,エンペラーズソード
8,,14,コスモアディラート,牡,8,514,+ 6,+ 6,11,34.1, ,100,9,55,,*,横山武史,(美),和田正一,Snitzel,"Hurricane Sky",ニアークティック系,その他のエクリプス系,12,6,5名1,24,飛騨Ｓ･3勝,芝,1400,良,,ジェ,58.0,,8,15.5,10,1.2,10,,,2,2,34.20,35.0,11,レディマリオン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010506010212,2026.1.5,月,中山,1中2,12,,1勝,ダート,1200,,2,稍,晴,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハジメテノチュウ,牡,7,538,- 6,- 6,15,188.4, , 90,10,58,,*,原優介,(美),南田美知,アドマイヤムーン,アイルハヴアナザー,ネイティヴダンサー系,ネイティヴダンサー系,12,6,5中1,11,１勝ｸﾗｽ,ダ,1200,良,,小林,58.0,,13,249.9,14,2.3,13,,,10,12,35.50,38.0,13,タイセイピューマ
1,,2,フォースミラクル,牡,4,458,+ 8,+ 8,4,6.8, ,115,2,58,,*,戸崎圭太,(美),加藤征弘,ジャスタウェイ,ヴィクトワールピサ,,ロイヤルチャージャー系,12,13,5名3,27,１勝ｸﾗｽ,ダ,1400,良,,鮫島,57.0,,5,12.0,2,0.3,4,,,5,4,35.85,37.0,2,マジックローズ
2,B,3,ミツカネリブラ,牡,4,500,+10,+10,14,178.6, , 85,14,55,▲,*,上里直汰,(美),清水英克,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,11,24,3福6,4,１勝ｸﾗｽ,ダ,1150,良,,菊沢,57.0,,14,175.9,15,2.2,16,,,10,12,36.00,37.9,13,レグザゴン
2,,4,エクストラチャージ,牝,4,480,-16,-16,11,132.5, ,  0,,53,▲,*,遠藤汰月,(美),金成貴史,"Maclean's Music","Storm Cat",,ニアークティック系,10,28,門別,連,ヒイラ,ダ,1200,稍,,石川,55.0,,1,,7,1.0,,,,6,5,,----,,サッポロキタコ
3,B,5,カルネヴァーレ,牝,5,526,+ 4,+ 4,9,62.3, , 90,10,56,,*,内田博幸,(美),菊沢隆徳,ダノンレジェンド,"Medaglia d'Oro",,ニアークティック系,12,20,5名5,6,１勝ｸﾗｽ・牝,ダ,1400,稍,B,石田,53.0,▲,11,34.0,9,1.0,9,,,15,15,37.43,36.9,3,モリノアミーゴ
3,B,6,アイスブレイカー,牡,5,498,+ 6,+ 6,10,109.5, ,104,7,58,,,嶋田純次,(美),伊坂重信,ホッコータルマエ,ゴールドアリュール,,ロイヤルチャージャー系,12,6,5中1,6,１勝ｸﾗｽ,ダ,1200,良,B,嶋田,58.0,,8,37.6,6,1.2,3,,,11,13,35.60,36.8,4,タイセイピューマ
4,,7,リッキースタイル,牡,4,484,+ 8,+ 8,6,13.8, ,104,7,58,,,菅原明良,(美),水野貴広,ジャスタウェイ,スタチューオブリバティ,,ニアークティック系,12,13,5名3,3,１勝ｸﾗｽ,ダ,1400,良,,菅原,57.0,,6,13.9,5,0.8,3,,,2,2,35.40,38.1,13,マジックローズ
4,,8,ルプランドル,牝,7,490,- 4,- 4,13,172.0, , 89,12,53,▲,*,石田拓郎,(美),萱野浩二,アイルハヴアナザー,ブラックタイド,ネイティヴダンサー系,ロイヤルチャージャー系,12,20,5中5,19,１勝ｸﾗｽ,ダ,1200,良,,木幡,56.0,,15,204.0,12,2.6,10,,,12,13,35.20,37.9,11,ダンケルド
5,,9,イノキ,牡,4,498,- 2,- 2,8,25.2, ,111,4,58,,,丸山元気,(美),岩戸孝樹,ミスターメロディ,タイキシャトル,,ロイヤルチャージャー系,12,14,5名4,3,１勝ｸﾗｽ,ダ,1200,稍,,丸山,57.0,,4,5.2,5,1.5,1,,,12,11,36.50,36.7,4,ドラゴンテイラー
5,,10,ホウオウゴールド,牡,4,476,  0,0,3,5.6, ,109,5,58,,,横山和生,(美),栗田徹,ディーマジェスティ,ゴールドアリュール,,ロイヤルチャージャー系,10,25,4東8,3,１勝ｸﾗｽ,ダ,1400,稍,,横山,56.0,,4,8.6,4,1.3,2,,,5,4,35.55,36.6,8,メリディアンスター
6,B,11,ピコテンダー,牝,4,482,- 2,- 2,1,2.4, ,124,1,55,,*,津村明秀,(美),上原佑紀,Justify,"Harlan's Holiday",,ニアークティック系,12,20,5中5,2,１勝ｸﾗｽ,ダ,1200,良,B,ルメ,54.0,,1,1.7,2,0.7,1,,,4,5,34.40,36.8,3,ダンケルド
6,,12,ビーコング,牡,5,508,+ 8,+ 8,2,4.6, ,107,6,55,▲,*,小林美駒,(美),小手川準,タリスマニック,ブラックタイド,,ロイヤルチャージャー系,11,16,3福4,3,１勝ｸﾗｽ・若,ダ,1150,良,,永島,56.0,◇,1,2.2,12,0.8,2,,,4,4,34.69,38.5,13,ディニトーソ
7,,13,ブリングライト,牡,6,494,+ 4,+ 4,5,11.0, ,114,3,58,,,菊沢一樹,(美),土田稔,バトルプラン,キングカメハメハ,ネイティヴダンサー系,ネイティヴダンサー系,12,6,5名1,4,１勝ｸﾗｽ,ダ,1200,良,,菊沢,58.0,,2,3.9,3,0.6,1,,,11,11,37.20,35.3,1,セルヴァンス
7,,14,カツノテンス,牡,6,456,  0,0,16,255.9, , 84,15,58,,*,松岡正海,(美),伊藤伸一,シルバーステート,サウスヴィグラス,,ネイティヴダンサー系,12,13,5中3,3,１勝ｸﾗｽ,ダ,1200,良,,遠藤,55.0,▲,16,282.5,11,1.0,12,,,8,8,35.70,37.6,11,レイユール
8,,15,ブラックトルネード,牡,4,484,+10,+10,12,166.6, , 89,12,56,△,*,長浜鴻緒,(美),佐藤吉勝,フォーウィールドライブ,キンシャサノキセキ,,ロイヤルチャージャー系,9,25,浦和,2,マルチ,ダ,1400,良,,ミシ,54.0,◇,6,,7,1.9,,9,11,11,7,,----,,ダヴァンティ
8,,16,アルシミスト,セ,5,514,  0,0,7,23.6, , 92,9,58,,*,丹内祐次,(美),浅利英明,オルフェーヴル,Tapizar,,ナスルーラ系,10,25,4東8,18,１勝ｸﾗｽ,ダ,1400,稍,,大野,58.0,,12,95.5,13,3.0,14,,,10,10,36.23,37.4,12,メリディアンスター
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010508010201,2026.1.5,月,京都,1京2,1,,未勝利,ダート,1800,,4,良,晴,16,09:50,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,プレザントトーン,牝,3,460,- 2,- 2,8,47.6, ,100,8,53,◇,,今村聖奈,(栗),武幸四郎,ルヴァンスレーヴ,ワイルドラッシュ,,ニアークティック系,12,7,5阪2,2,未勝利・牝*,ダ,1800,良,,今村,53.0,◇,7,107.0,5,1.9,4,6,6,7,7,39.30,38.2,3,オラヴィンリンナ
2,,2,ルパピヨンブラン,牝,3,426,+ 6,+ 6,13,158.7, , 98,9,52,▲,*,古川奈穂,(栗),杉山佳明,ゴールドドリーム,"Discreet Cat",,ニアークティック系,11,8,5東1,20,未勝利・牝*,ダ,1600,良,,原優,55.0,,9,136.1,12,3.6,14,,,2,2,36.90,40.7,13,アンディラメナ
3,,3,ブラッドムーン,牝,3,442,  0,0,9,81.9, , 98,9,52,▲,,田山旺佑,(栗),宮本博,シニスターミニスター,マンハッタンカフェ,ナスルーラ系,ロイヤルチャージャー系,12,21,5阪6,11,未勝利*,ダ,1800,稍,,田山,52.0,▲,6,72.9,8,4.3,7,7,9,7,10,38.45,40.8,8,ソルチェリア
3,,4,リアライズブルーム,牝,3,494,+ 8,+ 8,4,9.3, ,106,3,55,,,川田将雅,(栗),須貝尚介,ルヴァンスレーヴ,クロフネ,,ニアークティック系,10,12,3京4,8,未勝利・牝*,ダ,1400,良,,川田,55.0,,1,3.9,8,2.1,2,,,6,7,35.48,40.2,9,ワイズギャング
4,,5,マチュ,牝,3,430,+ 4,+ 4,12,130.1, , 90,14,51,★,,河原田菜,(栗),谷潔,ヘンリーバローズ,ケープブランコ,,,12,14,5名4,2,未勝利*,芝,2000,稍,,河原,51.0,★,10,67.0,10,2.1,8,10,9,10,10,37.50,36.6,9,グレーヌドジョワ
4,B,6,ジーティービキニ,牝,3,496,  0,0,1,2.5, ,111,1,55,,,北村友一,(栗),松下武士,キズナ,"Treasure Beach",,,11,8,4京1,2,未勝利・牝*,ダ,1800,良,B,北村,55.0,,4,7.2,2,0.7,1,3,3,2,2,37.90,38.2,2,ショコラプリン
5,,7,タガノアルテミス,牝,3,444,+ 4,+ 4,10,86.8, , 97,11,55,,*,国分恭介,(栗),西園翔太,サンダースノー,コマンズ,,ニアークティック系,11,1,4東A,初,新馬,ダ,1400,不,,菅原,55.0,,7,21.8,11,2.6,2,,,8,11,37.50,37.1,7,ビルバンテ
5,,8,ルージュビバーチェ,牝,3,452,- 4,- 4,6,12.2, ,105,4,55,,,菱田裕二,(栗),橋口慎介,ミスターメロディ,アグネスタキオン,,ロイヤルチャージャー系,11,30,4京8,7,未勝利*,芝,1800,良,,菱田,55.0,,6,29.0,5,1.1,6,,,7,5,35.75,36.0,7,サウンドムーブ
6,,9,イルカンダ,牝,3,524,+ 2,+ 2,5,9.8, ,101,6,55,,,小崎綾也,(栗),小崎憲,クリソベリル,Tiznow,,マンノウォー系,9,21,4阪7,連,未勝利*,ダ,1400,良,,小崎,55.0,,10,130.7,5,0.5,6,,,6,5,36.08,38.8,4,キンダープンシュ
6,,10,アライブテーラー,牝,3,410,- 4,- 4,14,185.5, , 93,12,52,▲,*,川端海翼,(栗),緒方努,シニスターミニスター,"Dylan Thomas",ナスルーラ系,ニアークティック系,12,20,5阪5,初,新馬,ダ,1800,良,,坂井,55.0,,7,27.2,14,4.8,13,12,14,13,14,39.65,40.4,14,メイショウコマチ
7,,11,シャフメラン,牝,3,434,- 4,- 4,2,3.1, ,104,5,55,,,鮫島克駿,(栗),新谷功一,ドレフォン,フジキセキ,,ロイヤルチャージャー系,12,7,5阪2,初,新馬,ダ,1800,良,,鮫島,55.0,,4,5.1,3,0.9,7,7,6,5,4,38.50,37.9,3,クイノールト
7,,12,アルムランプシー,牝,3,482,-12,-12,3,8.8, ,110,2,55,,,秋山稔樹,(栗),北出成人,サトノアラジン,ワイルドラッシュ,,ニアークティック系,10,5,3京2,初,新馬,ダ,1800,重,,秋山,55.0,,7,18.4,5,2.4,16,1,1,2,2,37.25,39.7,9,パイロマンサー
8,,13,エンジェルグラース,牝,3,436,  0,0,11,111.8, , 91,13,53,◇,*,永島まな,(栗),高橋康之,シャンハイボビー,オレハマッテルゼ,,ロイヤルチャージャー系,10,26,3京9,3,未勝利・牝*,ダ,1800,重,,酒井,55.0,,7,98.9,7,1.7,7,7,7,7,7,37.70,39.3,7,サリカリーフォリア
8,,14,ワイドバヴァール,牝,3,452,+14,+14,7,16.7, ,101,6,55,,,武豊,(栗),奥村豊,ナダル,ディープインパクト,,ロイヤルチャージャー系,9,21,4阪7,初,新馬,ダ,1800,良,,武豊,55.0,,4,7.8,5,2.5,8,4,4,6,6,40.45,38.4,5,ボクマダネムイヨ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010508010202,2026.1.5,月,京都,1京2,2,,未勝利,ダート,1900,,4,良,晴,16,10:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ツーエムアスリート,牡,3,502,+ 2,+ 2,9,79.6, ,101,6,57,,*,鮫島克駿,(栗),東田明士,サトノダイヤモンド,エンパイアメーカー,,ネイティヴダンサー系,12,20,5中5,初,新馬,ダ,1800,良,,松若,56.0,,7,23.1,6,1.5,7,7,7,7,6,38.60,39.5,6,ゴールドブレイズ
1,,2,メイショウハチマキ,牡,3,498,  0,0,10,93.9, ,106,4,57,,*,川又賢治,(栗),飯田祐史,ミッキーアイル,エンパイアメーカー,,ネイティヴダンサー系,12,21,5名6,8,未勝利*,ダ,1800,稍,,吉田,56.0,,8,38.3,4,1.6,6,10,8,9,8,38.60,39.6,5,マッドゲイル
2,,3,フィサブロス,牡,3,466,+ 2,+ 2,8,33.5, ,111,2,57,,,斎藤新,(栗),橋口慎介,レイデオロ,アグネスタキオン,,ロイヤルチャージャー系,12,14,5名4,初,新馬,ダ,1800,稍,,斎藤,56.0,,3,6.5,3,2.1,4,6,6,6,5,39.30,39.2,4,ウルフ
2,B,4,クボウサマ,セ,3,472,  0,0,15,255.1, , 94,14,54,▲,*,田山旺佑,(栗),庄野靖志,ダイワメジャー,キングカメハメハ,ロイヤルチャージャー系,ネイティヴダンサー系,12,13,5阪3,3,未勝利*,ダ,1800,良,B,吉村,55.0,☆,8,141.2,6,3.3,7,8,8,8,8,38.80,39.4,5,スカイストライプス
3,,5,ノービレ,牡,3,490,- 2,- 2,5,14.6, , 99,9,57,,,西村淳也,(栗),小椋研介,ダノンプレミアム,"Cape Blanco",,ニアークティック系,12,14,5阪4,2,未勝利*,ダ,1800,稍,,西村,56.0,,9,44.3,4,1.4,7,11,11,11,10,38.55,37.9,1,サンライズケヴィン
3,,6,アルダ,牡,3,494,- 6,- 6,6,15.3, , 98,11,57,,*,小崎綾也,(栗),石坂公一,リアルスティール,ロードカナロア,,,10,26,3京9,初,新馬,ダ,1800,重,,佐々,56.0,,2,3.9,14,6.9,4,11,13,13,13,38.60,41.6,15,ダノンバーボン
4,,7,ニミッツハイウェイ,牡,3,464,+ 2,+ 2,16,401.5, , 86,16,54,▲,,和田陽希,(栗),梅田智之,ジャスタウェイ,キングカメハメハ,,ネイティヴダンサー系,12,13,5名3,18,未勝利*,ダ,1800,良,,和田,53.0,▲,12,405.5,13,2.7,11,11,12,13,13,40.00,38.1,7,インシオン
4,,8,エドウィンナルコ,牡,3,544,- 4,- 4,1,2.2, ,112,1,57,,,松山弘平,(栗),西村真幸,サトノダイヤモンド,"Bated Breath",,,12,14,5阪4,初,新馬,芝,2000,良,,松山,56.0,,4,9.7,2,0.0,3,2,2,2,2,38.14,34.8,2,ページターナー
5,,9,アスクチャンスマン,牡,3,442,  0,0,3,4.9, ,101,6,57,,*,岩田康誠,(栗),梅田智之,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,12,20,5阪5,8,未勝利*,芝,2000,良,,古川,56.0,,7,78.0,7,1.1,14,12,12,11,10,37.33,34.7,4,バステール
5,,10,トコトコクマチ,牡,3,492,  0,0,13,209.1, ,100,8,57,,*,菱田裕二,(栗),岡田稲男,ホッコータルマエ,Bernardini,,ナスルーラ系,12,14,5名4,初,新馬,ダ,1800,稍,,国分,56.0,,6,19.2,7,3.6,2,8,8,6,8,39.30,40.7,9,ウルフ
6,,11,ガウラディスコ,牡,3,558,+10,+10,2,4.3, ,111,2,57,,,松若風馬,(栗),高柳大輔,クリソベリル,フリオーソ,,ロイヤルチャージャー系,8,30,4名3,4,未勝利*,ダ,1800,良,,松若,55.0,,2,3.9,4,0.7,2,14,13,13,12,39.00,38.2,1,ダンツシタン
6,,12,ベジョータ,牡,3,524,- 8,- 8,14,254.1, , 96,12,56,☆,,西塚洸二,(栗),野中賢二,ハービンジャー,ダノンシャンティ,ニアークティック系,ロイヤルチャージャー系,12,20,5名5,13,未勝利*,芝,2000,稍,,西塚,55.0,☆,10,99.2,15,1.9,14,9,7,9,10,37.63,36.6,15,ロードメルヴェイユ
7,,13,トゥレネヴェリテ,牡,3,464,+12,+12,7,28.6, , 99,9,55,△,*,柴田裕一,(栗),中竹和也,コントレイル,Cozzene,,ナスルーラ系,8,3,1札4,初,新馬,芝,1800,良,,横山,55.0,,5,34.0,4,2.2,3,6,6,6,6,37.15,35.1,1,クレパスキュラー
7,,14,アクティブヘイロー,牡,3,468,- 6,- 6,12,139.0, , 88,15,57,,,藤懸貴志,(栗),鈴木孝志,アルアイン,アドマイヤムーン,,ネイティヴダンサー系,12,13,5名3,初,新馬,芝,2000,良,,藤懸,56.0,,11,191.2,9,1.6,11,9,8,8,9,37.97,34.4,8,イベントホライゾン
8,B,15,カレンショー,牡,3,434,+ 2,+ 2,11,101.1, , 96,12,57,,*,北村友一,(栗),安田翔伍,カレンブラックヒル,ロードカナロア,,,10,26,4東9,連,未勝利*,ダ,1400,不,B,浜中,56.0,,8,25.2,10,1.8,7,,,5,4,36.90,38.1,10,エスシーレイジュ
8,,16,テスタヴェローチェ,牡,3,500,+ 2,+ 2,4,8.0, ,102,5,57,,,酒井学,(栗),須貝尚介,マテラスカイ,ジャスタウェイ,,,12,20,5阪5,2,新馬,ダ,1800,良,,酒井,56.0,,6,20.3,4,1.0,12,8,8,8,7,39.10,37.7,6,メイショウコマチ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010508010203,2026.1.5,月,京都,1京2,3,,新馬,ダート,1200,,2,良,晴,16,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マナボニート,牝,3,480,,,2,4.1, ,  0,,55,,,松若風馬,(栗),北出成人,グァンチャーレ,"Swiss Spirit",,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,サウンドジュテ,牝,3,414,,,5,13.5, ,  0,,55,,,松山弘平,(栗),鈴木孝志,デクラレーションオブウォー,"Roman Ruler",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,ローメット,牝,3,416,,,4,12.1, ,  0,,53,◇,,今村聖奈,(栗),寺島良,ルヴァンスレーヴ,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,ウルダ,牝,3,482,,,12,115.6, ,  0,,55,,,城戸義政,(栗),荒川義之,ヘニーヒューズ,エピファネイア,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,マルカスマッシュ,牡,3,466,,,10,89.8, ,  0,,57,,,小沢大仁,(栗),浜田多実,ダノンスマッシュ,ワークフォース,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,タイセイフリーデン,牡,3,474,,,8,30.5, ,  0,,57,,,田口貫太,(栗),大橋勇樹,ダノンスマッシュ,ゼンノロブロイ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,ガビーズデトワール,牝,3,486,,,6,16.9, ,  0,,55,,,鮫島克駿,(栗),牧田和弥,アポロケンタッキー,スペシャルウィーク,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,ウェルカムソング,牡,3,468,,,1,1.8, ,  0,,57,,,岩田望来,(栗),河嶋宏樹,Charlatan,"Street Sense",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,モンターニュドネガ,牝,3,458,,,9,80.5, ,  0,,52,▲,,大久保友,(栗),吉田直弘,シャンハイボビー,サウスヴィグラス,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,ヤスナ,牝,3,454,,,11,106.5, ,  0,,55,,,菱田裕二,(栗),飯田祐史,ロジャーバローズ,アグネスデジタル,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,エンドレスクライ,牡,3,510,,,7,20.4, ,  0,,57,,,西村淳也,(栗),杉山佳明,アジアエクスプレス,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,ハギノクリーガー,牡,3,426,,,14,137.0, ,  0,,57,,,藤懸貴志,(栗),荒川義之,ハギノハイブリッド,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,スマートレイナ,牝,3,472,,,3,8.7, ,  0,,55,,,吉村誠之,(美),加藤征弘,イスラボニータ,"Tale of the Cat",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,サンミスメロディ,牝,3,520,,,13,116.5, ,  0,,55,,,秋山稔樹,(栗),杉山佳明,ミスターメロディ,ゼンノロブロイ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010508010204,2026.1.5,月,京都,1京2,4,,1勝,ダート,1800,,4,良,晴,16,11:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,リピース,牝,3,412,- 6,- 6,10,163.3, , 85,11,55,,*,荻野極,(栗),前川恭子,サンダースノー,クロフネ,,ニアークティック系,11,2,3京B,8,もちの木･1勝,ダ,1800,稍,,国分,55.0,,16,214.0,16,4.3,7,15,13,13,14,37.60,40.7,16,パイロマンサー
2,,2,リヒトミューレ,牡,3,514,+14,+14,7,37.3, , 93,9,57,,*,ハマーハ,(栗),中村直也,ポエティックフレア,アグネスタキオン,,ロイヤルチャージャー系,11,2,3京B,8,もちの木･1勝,ダ,1800,稍,,小沢,56.0,,15,151.8,11,2.2,12,11,12,13,13,37.60,38.6,12,パイロマンサー
3,,3,ディーリライズ,牡,3,480,  0,0,8,49.9, , 95,8,57,,,酒井学,(栗),緒方努,ディーマジェスティ,キングカメハメハ,,ネイティヴダンサー系,12,13,5阪3,7,エリカ賞･1勝,芝,2000,良,,酒井,56.0,,7,86.3,6,1.3,7,6,6,4,6,38.23,34.0,6,コロナドブリッジ
4,,4,オラヴィンリンナ,牝,3,492,+ 2,+ 2,6,26.5,>,101,6,55,,,北村友一,(栗),吉岡辰弥,シルバーステート,Zoffany,,ネイティヴダンサー系,12,7,5阪2,9,未勝利・牝*,ダ,1800,良,,北村,55.0,,3,5.9,1,-0.1,3,3,3,3,3,38.95,37.0,1,(ペンダント)
5,,5,ケンタッキーホーム,牡,3,516,  0,0,5,15.2,+,107,5,57,,*,松山弘平,(栗),松下武士,ゴールドドリーム,Dunkirk,,ネイティヴダンサー系,12,20,5阪5,5,ポインセ,ダ,1800,良,,坂井,56.0,,8,33.6,6,1.6,8,9,9,9,8,38.75,36.7,5,ロックターミガン
6,,6,ヘルメスギャング,牡,3,466,  0,0,9,53.9,>, 97,7,55,◇,,今村聖奈,(美),武井亮,ブリックスアンドモルタル,ハーツクライ,,ロイヤルチャージャー系,12,21,5中6,4,未勝利*,ダ,1800,不,,今村,54.0,◇,10,71.9,1,-0.0,8,1,1,2,1,37.55,38.8,5,(ベルウッドピース)
6,,7,デールエルバハリ,牝,3,494,- 2,- 2,11,198.6, , 93,9,55,,*,鮫島克駿,(栗),杉山佳明,クリソベリル,"War Front",,ニアークティック系,12,14,5中4,13,１勝ｸﾗｽ*,ダ,1800,稍,,落合,55.0,,15,119.8,10,1.2,4,13,13,9,12,38.30,38.9,9,ケイアイアギト
7,,8,メルカントゥール,牡,3,524,- 4,- 4,3,4.3,>,108,4,57,,*,坂井瑠星,(栗),杉山晴紀,ルヴァンスレーヴ,"Gold Halo",,,11,16,4京4,初,新馬,ダ,1800,良,,Ｃ．,56.0,,2,3.8,1,-0.2,2,5,5,7,6,38.60,37.2,1,(アメリカンイズム)
7,,9,テイエムサンレーヴ,牡,3,512,- 2,- 2,4,7.8,+,120,2,57,,*,鮫島良太,(栗),河嶋宏樹,ルヴァンスレーヴ,ルーラーシップ,,ネイティヴダンサー系,12,20,5阪5,7,ポインセ,ダ,1800,良,,団野,56.0,,3,6.0,5,1.1,1,5,5,5,5,38.55,36.6,4,ロックターミガン
8,,10,スカイストライプス,牡,3,498,+ 4,+ 4,1,2.2,>,111,3,57,,*,川田将雅,(栗),安田翔伍,コントレイル,"Equal Stripes",,,12,13,5阪3,10,未勝利*,ダ,1800,良,,Ｃ．,56.0,,2,2.6,1,-1.4,2,2,2,3,3,38.40,36.9,1,(セルジュバローズ)
8,,11,シーズザスローン,牡,3,478,+ 6,+ 6,2,3.8,+,130,1,57,,,武豊,(栗),松永幹夫,キズナ,Frankel,,ニアークティック系,12,20,5阪5,7,ポインセ,ダ,1800,良,,武豊,56.0,,4,6.1,3,0.6,2,3,3,3,3,38.40,36.4,3,ロックターミガン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010508010205,2026.1.5,月,京都,1京2,5,,未勝利,芝,2000,A,4,良,晴,18,12:10,,馬齢,３歳
