レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011806010701,2026.1.18,日,中山,1中7,1,,未勝利,ダート,1200,,2,良,晴,16,10:05,,馬齢,３歳
7,B,13,ポールセン,牡,4,498,+16,+16,7,18.3, ,126,3,57,,,斎藤新,(美),斎藤誠,"Into Mischief","Candy Ride",,ネイティヴダンサー系,12,7,5阪2,5,りんくうＨ,ダ,1200,良,B,斎藤,55.0,,3,6.8,2,0.0,11,,,1,1,34.90,35.7,12,メイショウホウレン
7,,14,モンドプリューム,牡,6,514,+ 4,+ 4,12,41.7,>,101,12,57,,*,三浦皇成,(美),水野貴広,サトノダイヤモンド,シニスターミニスター,,ナスルーラ系,12,13,5中3,11,アクアＨ･3勝,ダ,1200,良,,横山,56.0,,8,20.3,1,-0.1,8,,,3,3,34.40,36.5,10,(ゲキザル)
8,,15,サウンドアレグリア,牝,5,504,  0,0,16,227.7, ,106,10,55,,*,北村宏司,(栗),武英智,キズナ,ケイムホーム,,ネイティヴダンサー系,10,26,4新4,23,ルミエＨ(L),芝,1000,稍,,富田,53.0,,4,11.6,14,1.3,15,,,,1,33.15,34.5,17,イコサン
8,B,16,ナムラフランク,牡,7,500,+ 2,+ 2,5,12.5, ,111,7,58,,,菱田裕二,(栗),鈴木孝志,ミッキーアイル,クロフネ,,ニアークティック系,12,28,5阪8,3,ギャラク,ダ,1400,良,B,菱田,58.0,,11,56.0,3,0.2,9,,,4,4,34.73,37.3,8,ノーブルロジャー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011806010711,2026.1.18,日,中山,1中7,11,京成杯,Ｇ３,芝,2000,C,4,良,晴,18,15:45,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ブラックハヤテ,牡,3,446,+ 6,+ 6,12,61.1,>, 84,13,57,,*,丹内祐次,(美),蛯名利弘,ダノンバラード,ナカヤマフェスタ,,ロイヤルチャージャー系,12,6,5中1,16,葉牡丹賞･1勝,芝,2000,良,,プー,56.0,,6,20.1,4,0.7,10,9,9,7,7,35.91,35.1,4,サノノグレーター
2,,2,ポッドクロス,牡,3,452,  0,0,15,119.1,>,112,2,57,,*,大久保友,(美),大竹正博,レイデオロ,ハービンジャー,,ニアークティック系,12,27,5中7,8,未勝利*,芝,2000,良,,荻野,56.0,,4,7.0,1,-0.1,1,10,8,9,8,36.77,36.1,2,(シルバーゴールド)
2,,3,ステラスペース,牡,3,480,- 4,- 4,14,76.4,>,100,11,57,,,武藤雅,(美),武藤善則,レイデオロ,ブラックタイド,,ロイヤルチャージャー系,1,5,1中2,4,１勝ｸﾗｽ*,芝,2000,良,,武藤,57.0,,6,13.8,1,-0.1,1,1,1,1,1,36.43,36.1,5,(フロレセール)
3,,4,グリーンエナジー,牡,3,490,- 2,- 2,2,4.3,>,108,5,57,,,戸崎圭太,(美),上原佑紀,スワーヴリチャード,Singspiel,,ニアークティック系,11,8,5東1,22,未勝利*,芝,2000,良,,戸崎,56.0,,1,2.1,1,-0.5,1,,2,2,2,37.84,32.9,1,(プレイザリード)
3,,5,ショウグンマサムネ,牡,3,474,+ 2,+ 2,10,33.9,>,108,5,57,,,荻野極,(栗),佐藤悠太,スワーヴリチャード,ジャングルポケット,,ナスルーラ系,11,15,3福3,初,新馬,芝,2000,良,,荻野,56.0,,2,4.6,1,-0.1,7,5,5,6,4,37.03,36.5,3,(ベルトラッキ)
4,,6,アッカン,牡,3,468,+ 8,+ 8,5,9.5,>,103,9,57,,,池添謙一,(美),奥村武,ホークビル,エイシンフラッシュ,,,11,2,4東B,8,百日草特･1勝,芝,2000,良,,池添,56.0,,4,11.8,1,-0.3,5,,2,2,2,37.11,33.5,3,(フォルテアンジェロ)
4,,7,アメテュストス,牡,3,452,+ 4,+ 4,8,28.1, ,  0,,57,,*,津村明秀,(美),加藤士津,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,12,6,5中1,10,葉牡丹賞･1勝,芝,2000,良,,横山,56.0,,3,4.2,止,----,4,5,5,11,,,----,,サノノグレーター
5,,8,パラディオン,牡,3,448,+ 2,+ 2,11,51.0,>,107,8,57,,*,西塚洸二,(栗),高柳大輔,レイデオロ,スペシャルウィーク,,ロイヤルチャージャー系,11,30,4京8,初,新馬,芝,2000,良,,高杉,56.0,,1,1.9,1,-0.3,1,6,7,5,4,37.59,34.6,1,(スパルタンエックス)
5,,9,タイダルロック,牡,3,518,+ 2,+ 2,9,29.6, , 99,12,57,,*,三浦皇成,(美),武井亮,モーリス,マンハッタンカフェ,,ロイヤルチャージャー系,9,27,4中8,12,芙蓉Ｓ,芝,2000,良,,ルメ,55.0,,2,2.8,6,0.4,2,8,7,7,6,36.69,35.1,3,ウイナーズナイン
6,,10,ジーネキング,牡,3,492,+ 2,+ 2,7,27.3, ,112,2,57,,,斎藤新,(美),斎藤誠,コントレイル,"Into Mischief",,,12,27,5中7,16,ホープフG1,芝,2000,良,,斎藤,56.0,,11,55.0,12,1.1,8,2,2,2,2,36.86,36.1,15,ロブチェン
6,,11,マテンロウゲイル,牡,3,504,+ 2,+ 2,6,11.1,>,114,1,57,,,横山和生,(栗),野中賢二,エピファネイア,"Candy Ride",,ネイティヴダンサー系,11,9,4京2,8,未勝利*,芝,2000,稍,,横山,56.0,,1,1.8,1,-0.0,3,4,4,4,4,38.14,35.3,1,(ダンツウルス)
7,,12,ソラネルマン,牡,3,496,+ 4,+ 4,1,3.6,>,111,4,57,,,ルメール,(美),手塚貴久,フィエールマン,キングカメハメハ,,ネイティヴダンサー系,11,1,4東A,8,未勝利*,芝,2000,稍,,ルメ,56.0,,1,1.8,1,-0.3,1,,1,1,1,37.20,33.2,1,(ウィロークリーク)
7,,13,ポルフュロゲネトス,牡,3,532,+ 6,+ 6,4,7.1,>,102,10,57,,*,横山武史,(美),矢嶋大樹,サトノダイヤモンド,Henrythenavigator,,ネイティヴダンサー系,12,6,5中1,11,葉牡丹賞･1勝,芝,2000,良,,戸崎,56.0,,2,4.0,2,0.5,5,3,3,3,3,35.66,35.5,5,サノノグレーター
8,,14,エリプティクカーブ,牡,3,474,+ 6,+ 6,13,62.5,>, 78,14,57,,*,菅原明良,(美),萩原清,レイデオロ,メジロベイリー,,ロイヤルチャージャー系,11,2,4東B,9,百日草特･1勝,芝,2000,良,,横山,56.0,,3,7.4,4,1.2,3,,4,4,4,37.93,32.8,1,アッカン
8,,15,アクセス,牡,3,486,+ 6,+ 6,3,4.8,>,108,5,57,,,北村友一,(栗),上村洋行,キセキ,マンハッタンカフェ,,ロイヤルチャージャー系,11,16,4京4,初,新馬,芝,2000,良,,北村,56.0,,1,2.0,1,-0.5,1,8,8,3,2,37.20,35.1,1,(ロングトールサリー)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011806010712,2026.1.18,日,中山,1中7,12,,未勝利,芝,1600,C,3,良,晴,16,16:25,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エーデルハイ,牝,3,450,+ 8,+ 8,14,223.7, , 95,15,55,,*,荻野極,(美),天間昭一,シャンハイボビー,マーベラスサンデー,,ロイヤルチャージャー系,10,12,4東4,4,未勝利*,芝,1600,良,,津村,55.0,,9,184.3,6,1.1,9,,,6,4,36.00,35.1,9,コズミックボックス
1,,2,ノーブルラホーヤ,牝,3,396,+14,+14,13,157.3, , 98,13,53,△,,長浜鴻緒,(美),深山雅史,ダノンキングリー,タイキシャトル,,ロイヤルチャージャー系,10,5,4東2,4,未勝利*,芝,1400,良,,長浜,53.0,△,14,79.2,6,0.6,15,,,9,9,35.93,34.3,5,フェーダーローター
2,,3,グランマズドリーム,牝,3,452,- 2,- 2,6,19.7, , 98,13,55,,,柴田善臣,(美),田中勝春,シルバーステート,"Storm Cat",,ニアークティック系,12,27,5中7,初,新馬,ダ,1200,稍,,柴田,55.0,,10,72.4,3,1.0,12,,,3,3,34.50,38.4,10,ジェラートキティ
2,,4,フクノアンタレス,牝,3,440,- 2,- 2,5,12.6, ,110,6,55,,,松岡正海,(美),堀内岳志,タワーオブロンドン,ゼンノロブロイ,,ロイヤルチャージャー系,12,27,5中7,初,新馬,芝,1600,良,,松岡,55.0,,8,16.8,3,0.2,15,,15,10,8,36.18,35.0,1,ルールザウェイヴ
3,,5,ナディア,牝,3,436,- 6,- 6,12,115.1, , 99,11,55,,,佐々木大,(美),菊川正達,マクマホン,トーセンブライト,,ロイヤルチャージャー系,12,20,5中5,初,新馬・牝,芝,1800,良,,佐々,55.0,,13,168.8,5,0.5,15,4,3,3,3,37.55,35.3,6,リュクスパトロール
3,,6,ブルームコード,牝,3,470,+ 2,+ 2,4,11.4, ,105,9,55,,,菅原明良,(美),小島茂之,イスラボニータ,スウェプトオーヴァーボード,,ネイティヴダンサー系,12,27,5中7,初,新馬,芝,1600,良,,菅原,55.0,,9,17.8,5,0.4,1,,11,12,11,36.30,35.0,1,ルールザウェイヴ
4,,7,エルリオ,牝,3,438,- 6,- 6,16,334.4, , 88,16,55,,*,内田博幸,(美),深山雅史,キセキ,ゼンノロブロイ,,ロイヤルチャージャー系,10,5,4東2,3,未勝利*,芝,1400,良,,小林,52.0,▲,13,65.9,11,0.9,13,,,16,16,36.45,33.9,1,フェーダーローター
4,,8,サンヴィクトワール,牝,3,496,+ 4,+ 4,1,2.1, ,117,1,55,,,ルメール,(美),武井亮,ポエティックフレア,ハーツクライ,,ロイヤルチャージャー系,12,20,5中5,3,未勝利*,芝,1800,良,,ルメ,55.0,,1,2.0,2,0.6,1,1,1,1,1,36.60,35.0,5,ミスターライト
5,,9,ワイズファミリア,牝,3,470,  0,0,3,6.8, ,116,2,55,,,丹内祐次,(美),本間忍,ブリックスアンドモルタル,ローエングリン,,ニアークティック系,12,21,5中6,4,未勝利*,芝,1600,重,,丹内,55.0,,3,4.5,2,0.7,16,,9,12,9,35.82,35.6,1,ジッピーチューン
5,,10,サンセリテ,牝,3,442,+ 2,+ 2,2,4.4, ,107,8,55,,,戸崎圭太,(美),鹿戸雄一,コントレイル,"Street Sense",,ネイティヴダンサー系,10,25,4東8,6,未勝利・牝*,芝,1600,良,,戸崎,55.0,,1,1.1,6,0.9,1,,,2,2,35.88,36.0,7,ヒズマスターピース
6,,11,ニシノマーレ,牝,3,400,- 4,- 4,8,24.8, ,112,4,55,,,津村明秀,(美),伊藤大士,ダノンプレミアム,キングカメハメハ,,ネイティヴダンサー系,1,4,1中1,4,未勝利,芝,1600,良,,津村,55.0,,4,9.4,4,0.3,2,,2,3,2,35.52,35.6,9,タイセイアストロ
6,,12,サートゥルチェア,牝,3,450,- 2,- 2,7,21.5, ,110,6,55,,,横山和生,(美),嘉藤貴行,サートゥルナーリア,ジャングルポケット,,ナスルーラ系,12,28,5中8,初,新馬,芝,2000,良,,横山,55.0,,8,34.7,5,0.4,8,3,3,2,2,37.71,36.0,8,コンジェスタス
7,,13,ルージュフローラ,牝,3,412,  0,0,11,47.1, ,112,4,55,,,丸山元気,(美),森一誠,モーリス,ディープインパクト,,ロイヤルチャージャー系,12,27,5中7,初,新馬,芝,1600,良,,丸山,55.0,,3,6.1,4,0.3,2,,2,3,3,35.82,35.7,7,ルールザウェイヴ
7,,14,アールグレイ,牝,3,450,- 2,- 2,10,37.0, ,103,10,55,,,原優介,(美),蛯名正義,スワーヴリチャード,"Giant's Causeway",,ニアークティック系,12,21,5中6,初,新馬,芝,1600,重,,原優,55.0,,8,38.0,3,0.9,10,,5,5,5,35.88,36.2,4,ロデオドライブ
8,,15,レヴェランジェ,牝,3,454,+ 8,+ 8,9,26.6, ,113,3,55,,*,横山武史,(美),鈴木慎太,サングレーザー,"Scat Daddy",,ニアークティック系,1,4,1中1,12,未勝利,芝,1600,良,,戸崎,55.0,,5,10.0,3,0.2,6,,4,5,5,35.64,35.3,4,タイセイアストロ
8,,16,ジュリ,牝,3,422,+ 4,+ 4,15,280.2, , 99,11,52,▲,,石田拓郎,(美),萱野浩二,ダノンスマッシュ,ジャングルポケット,,ナスルーラ系,8,17,2新8,3,未勝利・牝*,芝,1600,良,,石田,52.0,▲,7,42.2,8,1.6,10,,,2,2,36.66,36.3,9,アルバンヌ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011808010701,2026.1.18,日,京都,1京7,1,,未勝利,ダート,1200,,2,良,晴,16,09:50,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,トウカイツバキ,牝,3,408,- 4,- 4,13,216.4, , 93,13,55,,,酒井学,(栗),北出成人,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,12,28,5阪8,初,新馬,ダ,1400,良,,酒井,55.0,,14,98.3,7,1.2,9,,,9,10,36.53,39.7,7,ソルオーブ
1,,2,モンターニュドネガ,牝,3,452,- 6,- 6,12,168.8, , 99,10,55,,*,岩田康誠,(栗),吉田直弘,シャンハイボビー,サウスヴィグラス,,ネイティヴダンサー系,1,5,1京2,初,新馬,ダ,1200,良,,大久,52.0,▲,9,80.5,7,1.5,10,,,6,6,37.60,37.4,5,マナボニート
2,,3,メイショウイブキ,牝,3,470,+ 4,+ 4,1,2.6, ,124,1,55,,,団野大成,(栗),荒川義之,エスポワールシチー,アイルハヴアナザー,,ネイティヴダンサー系,12,27,5阪7,3,未勝利*,ダ,1200,稍,,団野,55.0,,1,2.2,2,0.3,2,,,2,2,35.70,37.4,3,ファイブタンゴ
2,,4,ショウナンタマユラ,牝,3,458,- 8,- 8,8,41.1, , 93,13,55,,*,吉村誠之,(栗),梅田智之,レイデオロ,ハーツクライ,,ロイヤルチャージャー系,12,28,5阪8,初,新馬,芝,1600,良,,田口,55.0,,14,76.5,11,0.6,13,,,1,1,36.42,35.3,14,キシダンチョウ
3,,5,カガラプンツェル,牝,3,492,+18,+18,10,101.0, ,103,5,55,,*,松若風馬,(栗),安達昭夫,タワーオブロンドン,ダイワメジャー,,ロイヤルチャージャー系,8,16,3名7,5,未勝利*,ダ,1200,良,,田口,55.0,,5,11.9,6,2.0,6,,,2,2,35.40,39.3,6,テーオーグレーザー
3,,6,マリノムーンリーフ,牝,3,488,- 2,- 2,6,17.3, ,100,9,55,,*,角田大和,(栗),角田晃一,タワーオブロンドン,メジロベイリー,,ロイヤルチャージャー系,11,22,4京5,2,未勝利・牝*,ダ,1200,良,,武豊,55.0,,4,12.5,10,1.1,2,,,14,14,37.50,36.8,2,テーオーナタリー
4,,7,オンザノアール,牝,3,472,-14,-14,3,5.0, ,115,2,55,,,岩田望来,(栗),佐藤悠太,インディチャンプ,"Indian Charlie",,ナスルーラ系,12,6,5阪1,3,未勝利*,ダ,1200,良,,岩田,55.0,,2,4.9,3,0.6,4,,,1,1,35.10,38.4,10,ベラジオリン
4,,8,タマモビスケット,牝,3,470,+ 6,+ 6,9,77.2, ,102,6,53,△,*,柴田裕一,(栗),中竹和也,マインドユアビスケッツ,ジョーカプチーノ,,ロイヤルチャージャー系,12,21,5名6,初,新馬,ダ,1400,稍,,小林,52.0,▲,2,5.9,12,2.5,5,,,6,7,36.90,39.3,12,ペルセポネ
5,,9,ワイドシャッフエン,牝,3,442,+ 2,+ 2,15,238.6, , 96,11,55,,*,田口貫太,(栗),秋山真一,アポロケンタッキー,キングカメハメハ,,ネイティヴダンサー系,11,1,4東A,初,新馬,ダ,1400,不,,今村,53.0,◇,9,31.8,8,2.3,15,,,7,9,36.98,37.5,10,ビルバンテ
5,,10,クロカミジョウ,牝,3,474,+ 4,+ 4,2,3.1, ,101,8,52,▲,*,田山旺佑,(栗),岡田稲男,ジャスタウェイ,エスポワールシチー,,,1,4,1京1,12,未勝利,ダ,1200,良,,菱田,55.0,,13,124.1,5,0.3,15,,,13,12,37.40,36.1,2,リーグナイト
6,,11,ミスジェイド,牝,3,446,+10,+10,11,142.0, , 92,15,55,,*,長岡禎仁,(栗),杉山佳明,Blame,"Harlan's Holiday",ロイヤルチャージャー系,ニアークティック系,9,13,4阪3,3,未勝利*,ダ,1200,良,,鮫島,55.0,,7,131.4,5,2.3,7,,,6,7,37.10,37.9,4,イダテンシャチョウ
6,,12,クレスコフェーヴ,牝,3,406,+ 4,+ 4,16,512.3, , 92,15,55,,*,中井裕二,(栗),羽月友彦,オルフェーヴル,エイシンフラッシュ,,,12,21,5阪6,7,未勝利*,ダ,1200,稍,,藤懸,55.0,,13,466.4,9,1.8,13,,,13,13,36.90,37.8,9,ネメス
7,,13,ヴェルジーネ,牝,3,446,- 2,- 2,5,15.9, ,102,6,55,,,鮫島克駿,(栗),宮地貴稔,ニューイヤーズデイ,タップダンスシチー,,セントサイモン系,12,21,5名6,初,新馬,ダ,1400,稍,,鮫島,55.0,,7,18.6,6,1.3,6,,,6,7,36.83,38.2,7,ペルセポネ
7,,14,フルーツベイビー,牝,3,470,- 2,- 2,14,237.9, , 95,12,55,,,国分優作,(栗),畑端省吾,ダノンプレミアム,デヒア,,ニアークティック系,12,28,5阪8,初,新馬,ダ,1400,良,,国分,55.0,,10,49.2,14,3.6,15,,,1,2,35.55,43.4,16,ソルオーブ
8,,15,プレデンシア,牝,3,476,-20,-20,4,7.5, ,110,3,55,,*,坂井瑠星,(栗),中尾秀正,ルヴァンスレーヴ,ダノンシャンティ,,ロイヤルチャージャー系,11,30,4京8,2,未勝利*,ダ,1200,良,,菱田,55.0,,5,15.6,4,0.5,4,,,10,10,37.00,36.6,1,ジャンシ
8,,16,ローメット,牝,3,412,- 4,- 4,7,29.5, ,105,4,53,◇,,今村聖奈,(栗),寺島良,ルヴァンスレーヴ,ハーツクライ,,ロイヤルチャージャー系,1,5,1京2,初,新馬,ダ,1200,良,,今村,53.0,◇,4,12.1,4,1.0,11,,,3,3,36.30,38.2,11,マナボニート
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011808010702,2026.1.18,日,京都,1京7,2,,未勝利,ダート,1800,,4,良,晴,16,10:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コスモブラック,牡,3,466,  0,0,4,7.2, ,107,7,57,,*,坂井瑠星,(栗),武英智,キタサンブラック,"English Channel",,ネイティヴダンサー系,1,5,1京2,12,未勝利,芝,2000,良,,武豊,57.0,,7,13.1,6,0.6,2,16,16,16,16,37.59,35.2,1,タガノアルトゥーラ
2,,2,ガルフコースト,牡,3,526,- 2,- 2,3,5.7, ,109,5,57,,,武豊,(栗),須貝尚介,スワーヴリチャード,Bernardini,,ナスルーラ系,1,4,1京1,初,新馬,芝,1800,良,,武豊,57.0,,5,21.0,9,1.1,10,,,9,9,38.30,35.0,7,タイキルッジェーロ
3,,3,スティーブ,牡,3,470,  0,0,11,215.3, ,105,8,54,▲,,田山旺佑,(栗),高橋亮,シャンハイボビー,"Smart Strike",,ネイティヴダンサー系,12,28,5阪8,連,未勝利*,ダ,1800,良,,田山,53.0,▲,8,30.0,5,3.2,6,9,9,8,8,38.90,40.7,5,ミヤジオズ
4,,4,アンリミテッド,牡,3,504,+ 6,+ 6,2,3.5, ,115,1,57,,,岩田望来,(栗),高野友和,キズナ,Dansili,,ニアークティック系,10,25,3京8,3,未勝利*,ダ,1800,良,,岩田,56.0,,1,2.0,3,0.7,1,6,4,4,5,39.20,37.9,4,ゴールデンスラム
5,,5,メイショウイッカク,牡,3,486,+ 8,+ 8,8,110.9, ,101,10,53,★,*,河原田菜,(栗),池添学,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,12,28,5阪8,初,新馬,ダ,1400,良,,斎藤,56.0,,5,15.2,10,1.5,1,,,14,13,37.43,38.8,3,ソルオーブ
5,,6,ポッドジーク,牡,3,508,- 2,- 2,5,8.4, ,113,2,57,,,吉村誠之,(栗),西園正都,キズナ,Sageburg,,,11,23,4京6,3,未勝利*,ダ,1800,良,,吉村,55.0,☆,1,2.7,8,2.1,1,3,3,2,3,38.00,40.1,8,クラックショット
6,,7,ダイメイクマモト,牡,3,470,+ 2,+ 2,7,24.4, ,102,9,57,,*,太宰啓介,(栗),秋山真一,ホッコータルマエ,アドマイヤムーン,,ネイティヴダンサー系,11,9,4京2,初,新馬,ダ,1400,稍,,菱田,56.0,,5,14.5,9,1.7,9,,,10,10,36.90,37.4,11,ヒルノプーリア
6,B,8,ハイロード,牡,3,468,- 2,- 2,6,11.2, ,113,2,57,,,国分優作,(栗),浜田多実,シニスターミニスター,スペシャルウィーク,ナスルーラ系,ロイヤルチャージャー系,1,4,1京1,初,新馬,ダ,1800,良,B,国分,57.0,,2,4.7,5,1.2,2,2,2,2,2,37.85,40.7,7,ペイシャプル
7,,9,ジージージェット,牡,3,574,+ 2,+ 2,9,165.3, ,109,5,57,,*,小沢大仁,(栗),奥村豊,モズアスコット,ヴィクトワールピサ,,ロイヤルチャージャー系,12,28,5中8,初,新馬,ダ,1800,良,,松山,56.0,,3,8.0,8,5.0,7,14,14,13,11,39.45,41.8,9,クラウトロック
7,,10,ワンダーサイファー,牡,3,502,  0,0,12,710.1, , 84,12,54,▲,*,森田誠也,(栗),森田直行,ワンダーアキュート,ストラヴィンスキー,,ニアークティック系,10,26,3京9,初,新馬,ダ,1800,重,,長岡,56.0,,16,253.8,16,7.4,15,15,15,16,16,39.15,41.0,13,ダノンバーボン
8,,11,ルパピヨンブラン,牝,3,428,+ 2,+ 2,10,168.0, , 94,11,52,▲,,古川奈穂,(栗),杉山佳明,ゴールドドリーム,"Discreet Cat",,ニアークティック系,1,5,1京2,8,未勝利・牝,ダ,1800,良,,古川,52.0,▲,13,158.7,8,2.4,13,9,9,9,9,38.25,39.4,8,ルージュビバーチェ
8,,12,アミラル,牡,3,478,  0,0,1,2.6, ,113,2,57,,*,松山弘平,(栗),渡辺薫彦,ルヴァンスレーヴ,ヘニーヒューズ,,,1,4,1京1,3,未勝利,ダ,1800,良,,田山,54.0,▲,5,16.0,3,1.3,6,9,9,9,9,38.50,37.8,3,タガノエルー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011808010703,2026.1.18,日,京都,1京7,3,,未勝利,ダート,1400,,2,良,晴,16,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アンコ,牝,3,486,-10,-10,11,69.4, , 96,9,55,,*,高倉稜,(栗),武英智,フィレンツェファイア,ジャングルポケット,,ナスルーラ系,12,28,5阪8,初,新馬,芝,1600,良,,藤岡,55.0,,6,15.0,15,1.6,12,,,15,6,36.66,35.9,15,キシダンチョウ
1,,2,ピエナブラック,牡,3,478,- 4,- 4,8,56.4, , 96,9,57,,*,団野大成,(栗),荒川義之,キタサンブラック,パイロ,,ナスルーラ系,12,28,5阪8,13,未勝利*,芝,1400,良,,高杉,56.0,,12,54.0,11,0.7,12,,,8,8,34.80,35.7,10,デアヴェローチェ
2,,3,オフクマメ,牝,3,476,+12,+12,12,93.1, , 93,13,55,,,荻野琢真,(栗),松下武士,アメリカンペイトリオット,キンシャサノキセキ,,ロイヤルチャージャー系,12,21,5阪6,8,未勝利・牝*,芝,1800,稍,,荻野,55.0,,14,186.9,15,1.5,11,,,10,8,36.50,36.0,13,エイズルブルーム
2,,4,ショウナンアワード,牡,3,440,+ 8,+ 8,16,268.9, , 89,16,54,▲,*,田山旺佑,(栗),東田明士,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,12,14,5阪4,2,未勝利*,ダ,1400,稍,,池添,56.0,,14,123.6,11,2.8,10,,,16,16,36.75,38.5,6,カナタコナタ
3,,5,ラカーリア,牝,3,444,- 4,- 4,9,60.4, , 91,14,55,,*,古川吉洋,(栗),大根田裕,リオンディーズ,マンハッタンカフェ,,ロイヤルチャージャー系,12,7,5阪2,初,新馬,ダ,1800,良,,菱田,55.0,,6,12.1,9,7.0,9,6,6,5,8,38.70,43.6,9,クイノールト
3,,6,モズプリフォール,牡,3,508,+ 4,+ 4,6,19.6, ,102,5,54,▲,*,古川奈穂,(栗),矢作芳人,モズアスコット,アグネスデジタル,,ネイティヴダンサー系,1,4,1京1,2,未勝利,ダ,1400,良,,坂井,57.0,,4,7.5,11,1.4,3,,,10,10,36.90,38.8,11,ハードシングス
4,,7,メイショウバルク,牡,3,490,  0,0,2,3.6, ,117,1,57,,,松山弘平,(栗),安達昭夫,ディスクリートキャット,メイショウサムソン,,ニアークティック系,1,4,1京1,2,未勝利,ダ,1400,良,,松山,57.0,,2,5.4,3,0.4,5,,,4,6,36.53,38.3,6,ハードシングス
4,B,8,トール,牡,3,516,  0,0,10,60.7, , 99,8,55,◇,,今村聖奈,(栗),寺島良,スマートオーディン,Singspiel,,ニアークティック系,12,28,5阪8,2,未勝利*,ダ,1800,良,B,今村,54.0,◇,5,18.5,10,4.4,7,9,9,10,8,39.00,41.7,8,ミヤジオズ
5,,9,アドフランマム,牡,3,506,  0,0,4,7.7, ,106,4,57,,,角田大和,(栗),本田優,パイロ,アイルハヴアナザー,ナスルーラ系,ネイティヴダンサー系,10,25,3京8,連,未勝利*,ダ,1400,良,,角田,56.0,,10,34.8,4,0.2,4,,,12,10,35.85,38.7,1,ホールオブミラーズ
