レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013105010101,2026.1.31,土,東京,1東1,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,牝,馬齢,３歳
7,,12,アスミル,牡,3,490,+ 2,+ 2,4,6.5,>,106,8,57,,*,松山弘平,(栗),本田優,ダノンプレミアム,グラスワンダー,,ロイヤルチャージャー系,12,27,5阪7,5,万両賞･1勝*,芝,1400,良,,団野,56.0,,4,7.3,1,-0.1,6,,,2,2,35.03,33.9,3,(メイクワンズデイ)
7,,13,フレンドモナコ,牡,3,426,+ 4,+ 4,15,389.6, , 81,15,57,,,吉田豊,(美),南田美知,ビーチパトロール,アグネスデジタル,,ネイティヴダンサー系,1,4,1中1,2,ジュニア(L),芝,1600,良,,吉田,57.0,,8,97.1,8,0.6,7,,6,6,7,36.24,35.0,4,リゾートアイランド
8,,14,ミルトベスト,牡,3,478,+10,+10,10,29.9, ,118,3,57,,,横山武史,(栗),中村直也,ファインニードル,ブラックタイド,,ロイヤルチャージャー系,11,8,5東1,3,京王杯２G2,芝,1400,良,,横山,56.0,,5,12.1,12,1.1,11,,,8,6,35.78,34.3,11,ダイヤモンドノット
8,,15,アグネスクレスト,牡,3,502,+ 2,+ 2,13,69.2,>,104,11,57,,,柴田善臣,(美),和田勇介,ビッグアーサー,マンハッタンカフェ,,ロイヤルチャージャー系,11,29,5東7,3,未勝利*,芝,1400,良,,柴田,56.0,,6,17.3,1,-0.2,5,,,3,3,35.55,34.3,3,(グランマエストロ)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013105010111,2026.1.31,土,東京,1東1,11,白富士Ｓ,OP(L),芝,2000,D,3,良,晴,14,15:45,,別定,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヴィレム,牡,5,526,+ 8,+ 8,4,7.7,>,121,6,57,,*,キング,(栗),藤原英昭,キズナ,"Mizzen Mast",,ナスルーラ系,11,30,5東8,5,ウェルカ･3勝,芝,2000,良,,マー,58.0,,1,3.2,1,-0.2,3,,11,12,10,36.04,33.5,1,(ウインオーディン)
2,,2,レディネス,牡,4,506,+ 8,+ 8,3,5.9,>,110,10,56,,,横山典弘,(栗),昆貢,スワーヴリチャード,Shamardal,,ニアークティック系,12,7,5阪2,7,元町ＳＨ･3勝,芝,1800,良,,横山,55.0,,4,8.0,1,-0.2,10,,,4,4,35.80,33.1,5,(アウフヘーベン)
3,,3,シンハナーダ,牡,5,478,+ 8,+ 8,5,9.1, ,139,1,57,,*,坂井瑠星,(美),国枝栄,レイデオロ,ウォーエンブレム,,ネイティヴダンサー系,12,13,5名3,7,中日新聞ＨG3,芝,2000,良,,鮫島,56.0,,2,5.0,4,0.2,12,14,14,12,12,36.26,33.2,2,シェイクユアハート
4,,4,ダノンシーマ,牡,4,494,  0,0,2,5.0,>,120,7,56,,,川田将雅,(栗),中内田充,キタサンブラック,Include,,その他のエクリプス系,11,22,4京5,8,比叡Ｓ･3勝,芝,2400,良,,川田,56.0,,1,2.1,1,-0.4,2,4,5,5,4,36.93,34.1,3,(アクアヴァーナル)
5,,5,キングズパレス,牡,7,510,+ 8,+ 8,9,45.0, ,131,3,59,,*,横山武史,(美),戸田博文,キングカメハメハ,Dubawi,ネイティヴダンサー系,ネイティヴダンサー系,3,16,2名2,8,金鯱賞G2,芝,2000,重,B,池添,57.0,,6,23.9,3,0.3,7,10,10,9,7,36.69,36.0,1,クイーンズウォーク
6,,6,ウィクトルウェルス,牡,4,524,+12,+12,1,2.1,>,123,5,56,,,ルメール,(美),宮田敬介,リアルスティール,ヴィクトワールピサ,,ロイヤルチャージャー系,11,9,5東2,22,イクイノ･3勝,芝,2000,良,,ルメ,56.0,,1,1.4,1,-0.3,2,,5,6,6,36.47,33.5,1,(エラン)
7,,7,マイネルモーント,牡,6,472,- 2,- 2,10,62.8, ,119,8,58,,*,津村明秀,(美),高木登,ゴールドシップ,ロージズインメイ,,ロイヤルチャージャー系,1,4,1中1,3,中山金杯ＨG3,芝,2000,良,,丹内,56.0,,11,25.7,8,0.4,6,5,5,5,4,36.86,34.7,9,カラマティアノス
7,,8,ピースワンデュック,牡,5,462,+ 4,+ 4,6,13.5, ,131,3,57,,,柴田善臣,(美),大竹正博,グレーターロンドン,ジャングルポケット,,ナスルーラ系,1,4,1中1,3,中山金杯ＨG3,芝,2000,良,,柴田,55.0,,5,11.0,5,0.3,3,1,1,1,1,36.69,35.0,13,カラマティアノス
8,,9,オーロラエックス,牝,5,492,+ 4,+ 4,8,39.6, ,115,9,56,,,松山弘平,(栗),杉山晴紀,サトノダイヤモンド,Galileo,,ニアークティック系,11,16,4京4,3,エリザベG1,芝,2200,良,,松山,56.0,,8,26.7,16,2.0,8,16,16,14,14,36.41,35.9,12,レガレイラ
8,B,10,セレシオン,牡,7,476,+ 6,+ 6,7,20.7, ,134,2,58,,*,ハマーハ,(栗),友道康夫,ハーツクライ,"Candy Stripes",ロイヤルチャージャー系,ナスルーラ系,11,9,5東2,4,アルゼンＨG2,芝,2500,良,B,荻野,57.0,,8,25.2,4,0.2,8,7,7,8,8,36.66,34.3,7,ミステリーウェイ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013105010112,2026.1.31,土,東京,1東1,12,,1勝,芝,1800,D,2,良,晴,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スワローシチー,牡,4,474,  0,0,7,32.5, ,105,8,57,,,田辺裕信,(美),相沢郁,ミッキースワロー,"French Deputy",,ニアークティック系,1,12,1中5,4,１勝ｸﾗｽ,芝,2000,良,,田辺,57.0,,3,15.5,12,1.1,7,14,14,15,15,36.64,34.8,7,キャピタルリッチ
2,,2,タイセイプランセス,牝,4,420,+ 8,+ 8,4,6.6, ,106,6,55,,*,戸崎圭太,(美),池上昌和,リアルスティール,Australia,,,10,11,4東3,4,１勝ｸﾗｽ,芝,2000,良,,石橋,54.0,,1,2.7,7,1.7,3,,3,3,3,35.91,35.5,8,ボウウィンドウ
3,,3,セイロンジェムズ,牡,5,496,+10,+10,11,82.5, ,103,10,58,,*,ハマーハ,(美),鈴木慎太,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,7,26,2新1,9,１勝ｸﾗｽ,芝,1800,良,,杉原,58.0,,7,33.1,10,1.6,13,,,5,5,36.50,34.6,13,ドリームクルーズ
4,B,4,ピースヒロフェイス,牝,5,470,+ 2,+ 2,9,75.3, ,106,6,56,,*,松山弘平,(美),牧光二,サトノダイヤモンド,フレンチデピュティ,,ニアークティック系,1,12,1中5,13,１勝ｸﾗｽ,芝,2000,良,B,木幡,56.0,,13,117.8,6,0.3,6,10,10,12,7,36.47,34.4,3,キャピタルリッチ
5,,5,ポタリング,セ,4,444,+ 4,+ 4,10,75.8, ,113,4,57,,*,江田照男,(美),武藤善則,ノーブルミッション,ディープインパクト,,ロイヤルチャージャー系,11,22,3福5,2,高湯温泉･1勝,芝,1800,良,,武藤,56.0,,5,10.8,5,0.2,5,5,5,4,3,37.05,34.6,10,バルナバ
5,,6,ルージュカエラ,牝,5,442,+ 6,+ 6,12,186.5, , 88,12,56,,*,岩田康誠,(美),加藤征弘,レイデオロ,フレンチデピュティ,,ニアークティック系,11,9,3福2,9,二本松特･1勝,芝,1800,良,,小崎,56.0,,13,47.1,10,1.0,13,12,11,11,13,36.25,36.2,7,エリム
6,,7,オルグジェシダ,牝,4,482,+ 6,+ 6,1,2.3, ,129,1,55,,*,ルメール,(美),宮田敬介,モーリス,キングカメハメハ,,ネイティヴダンサー系,11,24,5東6,10,１勝ｸﾗｽ,芝,1600,良,,岩田,55.0,,3,5.9,2,0.1,1,,,10,9,35.04,33.7,5,レッドキングリー
6,,8,コスモグラニット,牡,4,490,- 6,- 6,6,26.3, , 97,11,57,,*,津村明秀,(美),清水英克,キタサンブラック,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,17,1中6,3,１勝ｸﾗｽ,芝,2200,良,,丹内,57.0,,8,30.2,11,2.0,11,1,1,1,1,36.15,37.6,12,クリフハンガー
7,,9,エリーナストーム,牝,4,516,- 2,- 2,3,6.0, ,112,5,55,,*,三浦皇成,(美),鹿戸雄一,サトノアラジン,"Elusive City",,ネイティヴダンサー系,9,13,4阪3,3,生田特別･1勝,芝,2400,良,,松山,53.0,,1,1.8,5,0.7,3,2,3,3,3,37.13,35.0,5,コーチェラバレー
7,,10,アールヴィヴァン,牡,4,482,+ 6,+ 6,2,3.4, ,123,3,57,,*,キング,(美),田中博康,ハービンジャー,ハーツクライ,ニアークティック系,ロイヤルチャージャー系,11,24,5東6,30,１勝ｸﾗｽ,芝,1600,良,,プー,57.0,,2,3.3,4,0.3,11,,,12,11,35.22,33.6,3,レッドキングリー
8,,11,サトノラポール,セ,4,472,+ 8,+ 8,8,53.2, ,104,9,57,,*,荻野極,(美),鹿戸雄一,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,12,21,5名6,7,１勝ｸﾗｽ,芝,1600,稍,,柴田,57.0,,6,16.5,8,0.5,9,,14,14,15,36.84,34.9,1,ミトノオルフェ
8,,12,パストラーレ,牡,5,510,+ 2,+ 2,5,10.1, ,125,2,58,,,丸田恭介,(美),武市康男,シルバーステート,ルーラーシップ,,ネイティヴダンサー系,12,14,5中4,8,１勝ｸﾗｽ,芝,1800,稍,,丸田,58.0,,7,14.1,2,0.0,2,2,2,2,2,36.65,35.7,9,ウィンターベル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013108020101,2026.1.31,土,京都,2京1,1,,未勝利,ダート,1200,,2,良,曇,16,09:55,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,タマモビスケット,牝,3,468,- 2,- 2,11,209.4, , 92,11,55,,*,国分優作,(栗),中竹和也,マインドユアビスケッツ,ジョーカプチーノ,,ロイヤルチャージャー系,1,18,1京7,4,未勝利・牝,ダ,1200,良,,柴田,53.0,△,9,77.2,16,2.6,11,,,3,6,37.00,39.1,15,オンザノアール
1,,2,ソウルオンファイア,牝,3,490,+ 8,+ 8,1,2.1, ,113,2,55,,*,団野大成,(栗),野中賢二,パイロ,"Invincible Spirit",ナスルーラ系,ニアークティック系,10,12,3京4,3,未勝利・牝*,ダ,1400,良,,富田,55.0,,4,4.7,3,0.1,5,,,4,4,35.18,38.6,2,ワイズギャング
2,,3,オーベール,牝,3,476,+10,+10,14,312.0, , 93,10,55,,*,高倉稜,(栗),浜田多実,サトノクラウン,パイロ,,ナスルーラ系,12,21,5阪6,初,新馬,芝,1200,重,,田中,55.0,,10,139.9,8,2.6,10,,,4,4,36.50,36.6,10,ワイドシュテルケ
2,,4,カリビアンダンサー,牝,3,488,+ 4,+ 4,16,457.7, , 89,13,55,,*,城戸義政,(栗),宮地貴稔,クリソベリル,ベーカバド,,ニアークティック系,1,12,1京5,8,未勝利,ダ,1200,良,,鮫島,55.0,,13,109.3,16,2.6,12,,,8,5,36.90,39.0,16,ウォーターサグラダ
3,,5,ミスジェイド,牝,3,446,  0,0,10,81.2, , 96,8,55,,*,原優介,(栗),杉山佳明,Blame,"Harlan's Holiday",ロイヤルチャージャー系,ニアークティック系,1,18,1京7,18,未勝利・牝,ダ,1200,良,,長岡,55.0,,11,142.0,5,1.0,15,,,6,6,37.30,37.2,7,オンザノアール
3,,6,アーディアイリ,牝,3,438,+ 2,+ 2,2,3.5, ,123,1,55,,*,高杉吏麒,(栗),緒方努,クリソベリル,フレンチデピュティ,,ニアークティック系,11,30,4京8,2,未勝利*,ダ,1200,良,,田山,52.0,▲,2,3.3,2,0.2,3,,,4,4,36.10,37.2,3,ジャンシ
4,,7,マユナイト,牝,3,402,+ 8,+ 8,9,45.5, ,102,7,53,◇,*,永島まな,(栗),高橋康之,ミスチヴィアスアレックス,ダイワメジャー,,ロイヤルチャージャー系,12,20,5名5,4,未勝利*,ダ,1200,稍,,小林,52.0,▲,3,7.5,8,1.1,16,,,9,9,36.60,38.1,7,ミヤラティーニ
4,,8,エターナルビジョン,牝,3,458,-10,-10,12,221.2, , 88,14,55,,,池添謙一,(栗),高橋康之,ハービンジャー,ディープインパクト,ニアークティック系,ロイヤルチャージャー系,12,6,5阪1,7,未勝利・牝*,芝,1600,良,,池添,55.0,,13,175.2,17,2.1,14,,,12,13,36.54,34.8,15,グランドオーパス
5,,9,メリフルアス,牝,3,480,+ 6,+ 6,5,11.9, ,110,4,55,,*,岩田望来,(栗),小栗実,ジャスタウェイ,Frankel,,ニアークティック系,1,12,1京5,3,未勝利,ダ,1200,良,,川田,55.0,,3,4.7,4,0.7,3,,,3,3,36.40,37.6,8,ウォーターサグラダ
5,,10,ウインアレグロ,牝,3,478,- 6,- 6,13,298.0, , 92,11,55,,*,酒井学,(栗),西園正都,クリソベリル,キングカメハメハ,,ネイティヴダンサー系,1,4,1京1,初,新馬,ダ,1800,良,,国分,55.0,,8,32.4,9,5.2,6,10,10,10,10,39.15,42.1,10,ペイシャプル
6,,11,ベリルスフィア,牝,3,452,,,7,37.8, ,  0,,55,,,田口貫太,(栗),高柳大輔,クリソベリル,"Tiz Wonderful",,マンノウォー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,サルタラリンダ,牝,3,492,  0,0,3,5.6, ,107,5,55,,*,横山和生,(栗),上村洋行,ロードカナロア,"Equal Stripes",,,1,12,1京5,3,未勝利,芝,1400,良,,岩田,55.0,,4,6.6,8,0.6,4,,,12,11,35.33,35.7,7,ケールハイム
7,,13,タッチザスカイ,牝,3,442,  0,0,15,445.7, , 94,9,52,▲,*,川端海翼,(美),高木登,マテラスカイ,キングカメハメハ,,ネイティヴダンサー系,1,12,1中5,初,新馬,ダ,1200,良,,菅原,55.0,,9,28.1,14,3.7,7,,,5,6,36.50,41.1,15,スローモーション
7,,14,クロスボーダー,牝,3,486,- 6,- 6,4,8.7, ,111,3,55,,*,北村友一,(栗),小林真也,リアルスティール,ルーラーシップ,,ネイティヴダンサー系,1,25,1小2,10,未勝利・牝,ダ,1700,良,,亀田,55.0,,3,4.1,4,1.1,1,4,4,4,3,38.02,39.7,5,ドウカキミニトドケ
8,,15,カーボフリオ,牝,3,438,+ 6,+ 6,8,44.5, ,106,6,55,,*,吉村誠之,(美),高木登,ナダル,ディープインパクト,,ロイヤルチャージャー系,12,6,5名1,13,未勝利・牝*,ダ,1400,良,,小沢,55.0,,3,6.5,7,1.1,6,,,5,5,36.53,39.2,9,ダンシングドール
8,,16,ジャンヌドゥレーヴ,牝,3,444,,,6,29.7, ,  0,,55,,,菱田裕二,(栗),角田晃一,ヘニーヒューズ,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013108020102,2026.1.31,土,京都,2京1,2,,未勝利,ダート,1800,,4,良,曇,16,10:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,カセノナユタ,牡,3,490,- 4,- 4,8,215.8, , 93,5,57,,*,国分優作,(栗),中尾秀正,アジアエクスプレス,ディープインパクト,,ロイヤルチャージャー系,1,17,1京6,連,未勝利,ダ,1900,良,B,和田,54.0,▲,13,396.8,8,2.2,13,10,12,12,12,39.32,39.1,5,テスタヴェローチェ
2,,2,コスモブラック,牡,3,466,  0,0,1,1.6, ,117,1,57,,*,武豊,(栗),武英智,キタサンブラック,"English Channel",,ネイティヴダンサー系,1,18,1京7,2,未勝利,ダ,1800,良,,坂井,57.0,,4,7.2,2,0.1,3,12,12,11,11,39.50,36.9,1,アミラル
3,,3,バンブトンコール,牡,3,522,- 2,- 2,7,127.9, , 97,4,54,▲,*,川端海翼,(栗),佐藤悠太,クリソベリル,サウスヴィグラス,,ネイティヴダンサー系,1,17,1京6,3,未勝利,ダ,1900,良,,大久,54.0,▲,11,228.2,9,2.4,11,8,8,5,7,39.05,39.9,11,テスタヴェローチェ
4,B,4,テイエムプレミラン,牡,3,494,+ 2,+ 2,6,49.7, , 92,7,57,,,酒井学,(栗),宮地貴稔,ダノンプレミアム,Sabmykaa,,ナスルーラ系,1,18,1京7,2,未勝利,芝,1600,良,B,酒井,57.0,,14,170.3,15,1.4,16,,,11,13,35.10,36.9,12,マゲバスピード
5,B,5,アーサーバローズ,牡,3,500,  0,0,4,15.4, , 99,3,57,,*,高杉吏麒,(栗),寺島良,キセキ,"Exchange Rate",,ニアークティック系,1,24,1小1,7,未勝利,ダ,1700,良,B,菊沢,57.0,,6,22.6,9,2.1,7,5,7,2,3,37.58,40.6,9,アンコールアゲイン
6,,6,サイモングリーマン,牡,3,478,-10,-10,9,230.2, , 85,8,57,,*,原優介,(美),根本康広,リアルインパクト,キンシャサノキセキ,,ロイヤルチャージャー系,1,17,1中6,初,新馬,ダ,1800,良,,丸山,57.0,,16,209.6,16,4.5,10,14,14,12,13,39.30,42.8,16,ガムラスタン
7,,7,マジックファイヤー,牡,3,470,- 2,- 2,3,4.1, , 93,5,57,,*,岩田望来,(栗),辻野泰之,キセキ,マンハッタンカフェ,,ロイヤルチャージャー系,11,9,4京2,3,未勝利*,芝,2000,稍,,岩田,56.0,,3,5.4,6,1.0,4,3,3,6,5,38.19,36.2,6,マテンロウゲイル
8,,8,ハクアイタワー,牡,3,496,+ 8,+ 8,5,23.6, ,106,2,57,,*,団野大成,(栗),今野貞一,タワーオブロンドン,モーリス,,,1,10,1京3,3,未勝利,ダ,1900,良,,和田,57.0,,8,22.6,7,1.1,7,2,3,2,2,38.95,39.3,12,セイントホース
8,,9,メイショウソウテン,牡,3,560,- 2,- 2,2,4.0, ,  0,,57,,*,田口貫太,(栗),鈴木孝志,ブリックスアンドモルタル,マンハッタンカフェ,,ロイヤルチャージャー系,1,11,1京4,10,未勝利,ダ,1800,良,,和田,57.0,,7,17.1,止,----,8,,,,,,----,,キタノシャカール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013108020103,2026.1.31,土,京都,2京1,3,,未勝利,ダート,1400,,2,良,曇,16,10:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハギノクリーガー,牡,3,416,-10,-10,10,154.2, , 92,9,57,,*,酒井学,(栗),荒川義之,ハギノハイブリッド,ディープインパクト,,ロイヤルチャージャー系,1,5,1京2,初,新馬,ダ,1200,良,,藤懸,57.0,,14,137.0,8,2.0,13,,,14,14,38.70,36.8,2,マナボニート
2,,2,アシャカルー,牡,3,484,+ 1,+ 1,12,262.2, , 89,12,57,,*,国分優作,(栗),大根田裕,シニスターミニスター,カネヒキリ,ナスルーラ系,ロイヤルチャージャー系,1,21,笠松,7,中津川,ダ,1400,良,,大畑,57.0,,6,,5,2.7,,5,4,5,5,,----,,スマイルカーブ
3,,3,アデルフィー,牡,3,456,- 6,- 6,5,24.3, , 99,6,57,,*,田口貫太,(美),金成貴史,モーニン,ミスキャスト,,ロイヤルチャージャー系,1,12,1中5,3,未勝利,ダ,1800,良,,菊沢,57.0,,10,30.7,9,2.0,9,6,7,9,8,38.35,41.5,9,ジェイエルモーダル
4,B,4,キャッチアシーフ,牡,3,524,  0,0,4,12.7, ,111,4,57,,,岩田望来,(栗),佐藤悠太,マインドユアビスケッツ,ヴィクトワールピサ,,ロイヤルチャージャー系,1,12,1京5,4,未勝利,ダ,1200,良,B,岩田,57.0,,5,8.7,5,1.2,8,,,8,9,37.20,37.3,5,ウォーターサグラダ
4,,5,ゴディアンフィンチ,牡,3,534,+ 6,+ 6,2,3.2, ,125,1,57,,*,横山和生,(栗),安田翔伍,シスキン,フジキセキ,,ロイヤルチャージャー系,1,18,1京7,3,未勝利,ダ,1400,良,,川田,57.0,,1,2.6,3,0.2,4,,,2,2,36.15,38.3,3,カフジクロミエ
5,,6,ファビュラスベガス,牝,3,426,  0,0,8,123.3, ,100,5,55,,*,北村友一,(栗),前川恭子,サトノインプレッサ,"Coronado's Quest",,ネイティヴダンサー系,1,12,1京5,初,新馬,芝,1600,良,,西村,55.0,,6,14.8,16,3.0,12,,,4,4,36.90,37.4,17,ニシノサリーナ
5,,7,カルロット,牡,3,514,- 4,- 4,1,2.1, ,113,2,57,,,武豊,(栗),武幸四郎,リオンディーズ,ファルブラヴ,,ニアークティック系,1,5,1京2,10,未勝利,芝,1600,良,,武豊,57.0,,3,4.0,5,0.4,2,,,14,14,36.72,34.5,1,ベルサンローラン
6,B,8,ヴァルボリ,牡,3,468,-12,-12,6,27.2, , 96,8,57,,*,高杉吏麒,(栗),西村真幸,アルアイン,ステイゴールド,,ロイヤルチャージャー系,1,10,1京3,9,未勝利,ダ,1900,良,,鷲頭,55.0,△,7,18.1,13,3.0,14,6,5,6,8,39.18,40.7,14,セイントホース
6,,9,シンクシビリティ,牝,3,424,- 6,- 6,11,249.9, , 98,7,55,,,原優介,(美),青木孝文,ミスチヴィアスアレックス,クロフネ,,ニアークティック系,1,25,1中9,3,未勝利,ダ,1200,良,,原優,55.0,,8,86.2,10,1.8,14,,,9,9,35.80,38.9,7,アンプイットアップ
7,,10,ワイドシャッフエン,牝,3,444,+ 2,+ 2,9,131.9, , 92,9,55,,*,幸英明,(栗),秋山真一,アポロケンタッキー,キングカメハメハ,,ネイティヴダンサー系,1,18,1京7,11,未勝利・牝,ダ,1200,良,,田口,55.0,,15,238.6,9,1.5,13,,,10,10,37.40,37.6,10,オンザノアール
7,,11,レヴァンターセ,牡,3,468,,,7,36.5, ,  0,,57,,,団野大成,(栗),田中克典,コントレイル,ヴィクトワールピサ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,12,キープシャイニング,牡,3,506,- 6,- 6,3,3.6, ,113,2,57,,,吉村誠之,(栗),長谷川浩,イスラボニータ,ブライアンズタイム,,ロイヤルチャージャー系,1,18,1京7,12,未勝利,ダ,1400,良,B,吉村,57.0,,3,4.2,4,0.6,1,,,9,7,36.53,38.2,2,カフジクロミエ
8,,13,イチザペガサス,牡,3,458,+10,+10,13,487.5, , 92,9,57,,,城戸義政,(美),的場均,ヴァンセンヌ,タイムパラドックス,,ロイヤルチャージャー系,12,28,5阪8,2,未勝利*,ダ,1800,良,,城戸,56.0,,12,112.0,9,4.0,10,3,3,4,5,38.50,42.3,12,ミヤジオズ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026013108020104,2026.1.31,土,京都,2京1,4,,未勝利,ダート,1800,,4,良,晴,16,11:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,サイモンゼスト,牡,3,506,+ 8,+ 8,6,39.9, , 96,7,57,,*,酒井学,(栗),佐々木晶,サトノアラジン,ブライアンズタイム,,ロイヤルチャージャー系,1,12,1京5,初,新馬,芝,1600,良,,田山,54.0,▲,4,8.2,17,3.6,17,,,14,17,37.62,36.8,15,ニシノサリーナ
2,,2,ベルドゥニュイ,牝,3,448,- 6,- 6,10,247.6, , 89,8,55,,*,菱田裕二,(栗),矢作芳人,コントレイル,キンシャサノキセキ,,ロイヤルチャージャー系,1,18,1京7,初,新馬,芝,2000,良,,坂井,55.0,,11,81.3,16,2.1,6,14,14,14,15,38.19,36.5,13,クリスレジーナ
3,,3,エンドレスクライ,牡,3,508,  0,0,11,469.2, , 89,8,54,▲,*,川端海翼,(栗),杉山佳明,アジアエクスプレス,ハーツクライ,,ロイヤルチャージャー系,1,24,1京8,3,未勝利,ダ,1200,良,,川又,57.0,,14,515.2,14,2.9,14,,,6,7,37.70,39.3,14,リアルアルバ
4,,4,カミノトップワン,牡,3,464,-14,-14,9,95.7, , 85,10,55,◇,*,永島まな,(栗),千田輝彦,ウインバリアシオン,デビッドジュニア,,セントサイモン系,11,23,4京6,初,新馬,芝,1800,良,,吉村,55.0,☆,9,151.5,9,2.7,9,,,8,8,37.20,36.1,9,スカイスプレンダー
5,,5,ラジャブルック,牡,3,488,+12,+12,2,8.0, ,112,2,57,,*,北村友一,(栗),高野友和,ナダル,ディープインパクト,,ロイヤルチャージャー系,11,1,3京A,初,新馬,ダ,1800,重,,Ｃ．,56.0,,1,2.3,9,3.5,1,10,7,7,5,37.70,40.2,9,テイエムサンレーヴ
6,,6,ダイメイクマモト,牡,3,468,- 2,- 2,3,12.9, ,103,3,57,,,太宰啓介,(栗),秋山真一,ホッコータルマエ,アドマイヤムーン,,ネイティヴダンサー系,1,18,1京7,10,未勝利,ダ,1800,良,,太宰,57.0,,7,24.4,5,0.6,6,8,10,9,7,39.35,37.7,2,アミラル
